element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
73,Adams,BOU,MID,5.0,1.074,0.942,29.5,0.318,1,1.5,True,1.0,1,1.07;1.02;1.05;1.08;1.00;1.10,6.32,3.1,0.1,0.0
18,Martinelli,ARS,MID,6.4,1.071,1.157,17.0,0.088,1,2.3,True,0.0,0,1.07;1.11;1.08;1.08;1.09;1.06,6.49,4.6,0.2,0.0
28,Martinez,AVL,GKP,5.0,1.054,0.894,28.3,0.336,1,2.6,True,0.0,1,1.05;1.19;1.24;1.19;1.11;1.03,6.81,2.1,0.0,0
442,Pope,NEW,GKP,5.0,1.054,0.996,25.6,0.305,1,2.6,True,0.0,1,1.05;0.96;0.93;1.14;1.05;1.07,6.2,2.4,0.1,0.0
167,Delap,CHE,FWD,5.5,1.033,1.142,16.4,0.099,1,1.8,True,0.0,0,1.03;1.11;0.97;0.96;0.99;0.97,6.03,3.9,0.2,0.0
484,Hutchinson,NFO,MID,5.5,1.013,1.01,18.5,0.134,1,2.0,True,0.0,0,1.01;1.04;1.00;1.00;0.97;1.14,6.16,3.1,0.1,0.0
157,Estêvão,CHE,MID,6.5,1.002,1.224,16.9,0.131,1,2.3,True,1.0,0,1.00;1.07;0.95;0.92;0.96;0.94,5.84,5.0,0.2,0.0
145,Fofana,CHE,DEF,5.0,0.973,1.153,26.0,0.28,1,2.2,True,0.0,0,0.97;0.85;1.09;0.85;0.92;0.96,5.64,4.1,0.1,0.0
76,Tóth.A,BOU,MID,5.0,0.972,0.951,16.6,0.081,1,1.5,True,1.0,0,0.97;0.95;0.96;1.00;0.94;0.99,5.81,2.9,0.1,0.0
482,Hudson-Odoi,NFO,MID,6.0,0.97,1.045,19.3,0.176,1,2.2,True,0.0,1,0.97;1.01;0.95;0.96;0.93;1.10,5.92,3.6,0.1,0.0
440,Zirkzee,MUN,FWD,5.5,0.963,1.019,14.8,0.062,1,1.8,True,0.0,0,0.96;0.96;1.04;0.98;1.02;0.95,5.91,3.3,0.1,0.0
506,Udogie,TOT,DEF,4.5,0.945,1.006,22.9,0.226,1,1.7,True,1.0,0,0.94;0.93;1.01;0.99;0.83;1.03,5.73,3.2,0.1,0.0
406,Kovačić,MCI,MID,5.5,0.943,1.017,21.4,0.215,1,2.0,True,1.0,0,0.94;0.98;0.98;1.04;0.99;0.98,5.91,3.5,0.1,0.0
470,Morato,NFO,DEF,5.0,0.934,1.148,24.0,0.244,1,2.2,True,0.0,0,0.93;1.14;0.99;1.11;0.92;1.04,6.13,3.8,0.1,0.0
231,Keane,EVE,DEF,5.0,0.929,1.121,25.5,0.279,1,2.2,True,0.0,1,0.93;1.06;1.12;1.19;1.09;1.02,6.41,3.5,0.1,0.0
613,Ahoka,SUN,MID,4.5,0.925,1.068,18.7,0.175,1,1.0,False,2.0,0,0.93;0.85;1.02;0.87;0.92;0.84,5.43,3.9,0.1,0.0
543,Diarra,SUN,MID,5.5,0.92,1.137,19.2,0.188,1,2.0,True,1.0,0,0.92;0.84;1.02;0.86;0.91;0.83,5.38,4.6,0.1,0.0
89,Henry,BRE,DEF,4.5,0.9,0.878,22.2,0.198,1,1.7,True,0.0,0,0.90;1.08;0.85;0.91;0.94;0.96,5.64,2.5,0.0,0.0
501,Danso,TOT,DEF,5.0,0.898,1.048,22.6,0.227,1,2.2,True,0.0,0,0.90;0.88;0.96;0.94;0.78;0.98,5.44,3.4,0.1,0.0
403,Sávio,TOT,MID,6.5,0.891,1.03,13.4,0.057,1,2.3,True,0.0,0,0.89;0.85;0.88;0.89;0.87;0.85,5.23,3.5,0.1,0.0
419,Martinez,MUN,DEF,5.0,0.888,0.986,20.3,0.212,1,2.2,True,0.0,0,0.89;0.80;0.73;0.79;0.90;0.74,4.85,2.9,0.1,0.0
612,Methalie,SUN,DEF,4.5,0.88,1.014,18.7,0.175,1,1.7,False,2.0,0,0.88;0.75;0.84;0.71;0.83;0.73,4.74,3.0,0.1,0.0
339,Longstaff,LEE,MID,5.0,0.877,0.916,15.9,0.101,1,1.5,True,1.0,0,0.88;0.86;0.89;0.87;0.93;0.91,5.34,2.6,0.1,0.0
213,Lerma,CRY,MID,5.0,0.868,0.953,18.7,0.144,1,1.5,True,0.0,0,0.87;0.84;0.84;0.82;0.86;0.84,5.07,3.0,0.1,0.0
615,Di Gregorio,BOU,GKP,4.5,0.86,0.731,18.7,0.175,1,1.9,False,2.0,0,0.86;0.75;0.80;0.80;0.71;0.90,4.82,1.8,0.0,0
212,Hughes,CRY,MID,4.5,0.811,0.878,17.0,0.13,1,1.0,True,0.0,0,0.81;0.79;0.79;0.77;0.81;0.78,4.75,2.4,0.0,0.0
256,Tete,FUL,DEF,4.5,0.805,1.031,18.1,0.209,1,1.7,True,0.0,1,0.81;0.75;0.69;0.75;0.77;0.84,4.61,2.5,0.1,0.0
446,Schär,NEW,DEF,5.0,0.805,0.986,16.9,0.162,1,2.2,True,1.0,0,0.80;0.76;0.73;0.84;0.79;0.83,4.75,2.6,0.1,0.0
75,Christie,BOU,MID,5.0,0.803,0.887,13.9,0.063,1,1.5,True,0.0,0,0.80;0.78;0.80;0.83;0.77;0.81,4.79,2.6,0.1,0.0
215,Devenny,CRY,MID,5.0,0.803,0.98,12.7,0.067,1,1.5,True,0.0,0,0.80;0.77;0.77;0.75;0.79;0.77,4.65,3.3,0.1,0.0
147,Tosin,CHE,DEF,4.5,0.795,0.906,18.4,0.172,1,1.7,True,0.0,0,0.79;0.72;0.86;0.72;0.76;0.79,4.64,2.3,0.0,0.0
345,Tanaka,LEE,MID,5.0,0.779,0.813,14.2,0.085,1,1.5,True,0.0,0,0.78;0.77;0.79;0.78;0.82;0.80,4.74,2.1,0.0,0.0
373,C.Jones,LIV,MID,5.5,0.771,0.835,14.3,0.098,1,1.5,True,0.0,1,0.77;0.73;0.78;0.73;0.78;0.73,4.52,2.2,0.0,0.0
238,Grealish,MCI,MID,6.5,0.768,0.941,18.6,0.2,1,2.3,True,1.0,0,0.77;0.81;0.80;0.85;0.81;0.81,4.85,2.9,0.1,0.0
431,Amad,MUN,MID,5.9,0.767,1.008,15.3,0.159,1,1.6,True,0.0,1,0.77;0.75;0.81;0.77;0.81;0.74,4.65,3.4,0.1,0.0
243,Alcaraz,EVE,MID,5.0,0.749,0.809,14.0,0.072,1,1.5,True,1.0,0,0.75;0.81;0.77;0.77;0.75;0.79,4.64,2.2,0.0,0.0
548,Rigg,SUN,MID,5.0,0.745,0.886,14.7,0.123,1,1.5,True,1.0,0,0.75;0.70;0.81;0.71;0.74;0.69,4.4,2.5,0.0,0.0
326,Perri,LEE,GKP,4.5,0.733,0.788,20.1,0.239,1,1.9,True,0.0,0,0.73;0.67;0.75;0.74;0.62;0.71,4.22,1.2,0.0,0
614,Hadjam,BHA,DEF,4.5,0.724,0.877,18.7,0.175,1,1.7,False,2.0,0,0.72;0.84;0.83;0.84;0.87;0.82,4.92,2.0,0.0,0.0
452,Bruno G.,ARS,MID,6.9,0.707,1.021,15.4,0.174,1,1.8,True,0.0,1,0.71;0.73;0.72;0.71;0.72;0.70,4.29,3.5,0.1,0.0
571,Florentino,IPS,MID,5.0,0.703,0.715,19.6,0.204,1,1.1,True,0.0,1,0.70;0.74;0.69;0.71;0.74;0.69,4.27,1.7,0.0,0.0
487,Dominguez,NFO,MID,5.0,0.697,0.826,14.2,0.109,1,1.5,True,0.0,0,0.70;0.72;0.69;0.69;0.67;0.77,4.24,2.3,0.0,0.0
52,Alysson,AVL,MID,5.0,0.675,0.942,11.2,0.077,1,1.5,True,1.0,0,0.67;0.57;0.61;0.60;0.60;0.59,3.64,2.9,0.1,0.0
44,Bailey,AVL,MID,5.5,0.656,0.917,10.2,0.061,1,2.0,True,0.0,0,0.66;0.55;0.59;0.58;0.58;0.57,3.53,2.5,0.0,0.0
343,James,LEE,MID,5.0,0.651,0.775,10.7,0.05,1,1.5,True,0.0,0,0.65;0.64;0.66;0.65;0.69;0.67,3.96,1.9,0.0,0.0
158,Gittens,CHE,MID,6.0,0.65,0.827,10.9,0.064,1,2.2,True,0.0,0,0.65;0.68;0.63;0.61;0.63;0.62,3.82,2.1,0.0,0.0
392,Aït-Nouri,MCI,DEF,5.5,0.639,0.869,15.1,0.149,1,2.5,True,0.0,0,0.64;0.75;0.64;0.79;0.65;0.75,4.22,1.7,0.0,0.0
168,Marc Guiu,CHE,FWD,5.0,0.613,0.906,9.1,0.055,1,1.4,True,0.0,0,0.61;0.66;0.57;0.57;0.59;0.57,3.57,1.4,0.0,0.0
169,Mheuka,CHE,FWD,4.5,0.609,0.854,8.7,0.039,1,1.0,True,0.0,0,0.61;0.65;0.57;0.57;0.58;0.57,3.55,1.4,0.0,0.0
325,Darlow,MUN,GKP,4.5,0.605,0.73,14.1,0.167,1,1.9,True,0.0,1,0.60;0.54;0.48;0.53;0.61;0.50,3.26,0.8,0.0,0
401,Marmoush,MCI,FWD,7.0,0.604,0.778,9.0,0.029,1,2.2,True,0.0,0,0.60;0.61;0.63;0.64;0.63;0.61,3.72,1.3,0.0,0.0
205,Sosa,CRY,DEF,4.5,0.601,0.821,14.4,0.129,1,1.7,True,0.0,0,0.60;0.63;0.69;0.60;0.68;0.59,3.79,1.6,0.0,0.0
351,Mamardashvili,LIV,GKP,5.0,0.593,0.689,13.1,0.156,1,2.6,True,0.0,0,0.59;0.57;0.58;0.48;0.49;0.50,3.21,0.7,0.0,0
174,Kitching,COV,DEF,4.0,0.591,0.893,13.2,0.157,1,1.0,False,0.0,0,0.59;0.44;0.54;0.53;0.54;0.55,3.19,1.5,0.0,0.0
547,Mundle,SUN,MID,5.0,0.587,0.771,9.3,0.039,1,1.5,True,0.0,0,0.59;0.56;0.64;0.57;0.59;0.55,3.5,1.9,0.0,0.0
493,Kalimuendo,NFO,FWD,5.5,0.541,0.77,7.5,0.023,1,1.8,True,1.0,0,0.54;0.55;0.53;0.52;0.52;0.62,3.28,1.1,0.0,0.0
27,G.Jesus,ARS,FWD,6.0,0.538,0.788,7.6,0.024,1,2.0,True,0.0,0,0.54;0.56;0.54;0.54;0.55;0.53,3.26,1.1,0.0,0.0
159,Caicedo,CHE,MID,5.5,0.538,0.735,15.7,0.182,1,1.5,True,0.0,1,0.54;0.55;0.53;0.50;0.52;0.52,3.16,1.7,0.0,0.0
101,Henderson,CHE,MID,5.0,0.535,0.627,11.9,0.097,1,1.1,True,0.0,1,0.54;0.55;0.53;0.51;0.52;0.52,3.17,1.1,0.0,0.0
405,N.Gonzalez,MCI,MID,5.5,0.532,0.607,12.5,0.1,1,2.0,True,0.0,0,0.53;0.55;0.54;0.57;0.55;0.55,3.29,1.1,0.0,0.0
511,Souza,TOT,DEF,4.0,0.53,0.779,12.1,0.115,1,1.0,True,0.0,0,0.53;0.52;0.56;0.55;0.48;0.57,3.21,1.3,0.0,0.0
361,Lucky,LIV,DEF,4.0,0.517,0.851,11.7,0.139,1,1.0,True,0.0,0,0.52;0.48;0.51;0.41;0.44;0.42,2.78,1.3,0.0,0.0
515,Maddison,TOT,MID,6.5,0.516,0.82,10.7,0.107,1,1.7,True,1.0,0,0.52;0.49;0.51;0.52;0.50;0.50,3.04,2.2,0.0,0.0
38,A.García,AVL,DEF,4.0,0.51,0.79,11.2,0.103,1,1.0,True,0.0,0,0.51;0.51;0.54;0.52;0.50;0.47,3.05,1.4,0.0,0.0
430,Mount,MUN,MID,5.5,0.499,0.681,9.1,0.059,1,1.5,True,0.0,0,0.50;0.49;0.52;0.50;0.52;0.49,3.02,1.4,0.0,0.0
24,Nelson,ARS,MID,5.5,0.491,0.705,7.9,0.034,1,2.0,True,0.0,0,0.49;0.50;0.49;0.49;0.50;0.49,2.96,1.6,0.0,0.0
245,Dibling,EVE,MID,5.5,0.491,0.609,9.3,0.048,1,2.0,True,0.0,0,0.49;0.53;0.51;0.51;0.49;0.51,3.04,1.2,0.0,0.0
272,Kusi-Asare,FUL,FWD,4.5,0.487,0.755,8.2,0.053,1,1.0,True,0.0,0,0.49;0.50;0.50;0.52;0.46;0.48,2.95,0.9,0.0,0.0
537,Seelt,SUN,DEF,4.5,0.481,0.791,10.8,0.123,1,1.7,True,0.0,0,0.48;0.40;0.45;0.37;0.45;0.39,2.54,1.1,0.0,0.0
435,Lacey,MUN,MID,5.0,0.474,0.687,9.3,0.072,1,1.5,True,1.0,0,0.47;0.47;0.49;0.47;0.50;0.46,2.86,1.5,0.0,0.0
117,Coppola,BHA,DEF,4.5,0.455,0.72,13.1,0.138,1,1.7,True,0.0,0,0.46;0.54;0.54;0.53;0.56;0.52,3.15,1.1,0.0,0.0
303,Kipré,IPS,DEF,4.0,0.449,0.788,12.5,0.149,1,1.0,False,0.0,0,0.45;0.51;0.46;0.50;0.55;0.42,2.89,1.1,0.0,0.0
72,Gannon-Doak,BOU,MID,5.0,0.442,0.643,7.1,0.027,1,1.5,True,1.0,0,0.44;0.43;0.44;0.45;0.43;0.45,2.64,1.3,0.0,0.0
374,Endo,LIV,MID,5.0,0.436,0.648,8.3,0.057,1,1.5,True,0.0,0,0.44;0.41;0.44;0.41;0.44;0.41,2.55,1.3,0.0,0.0
556,Targett,HUL,DEF,4.0,0.425,0.713,9.9,0.108,1,1.0,True,1.0,0,0.43;0.45;0.37;0.39;0.45;0.41,2.5,0.9,0.0,0.0
118,Igor,BHA,DEF,4.5,0.424,0.677,11.2,0.116,1,1.7,True,0.0,0,0.42;0.49;0.49;0.49;0.51;0.48,2.88,0.9,0.0,0.0
126,O'Riley,BHA,MID,5.5,0.413,0.744,8.1,0.072,1,2.0,True,0.0,0,0.41;0.43;0.40;0.50;0.43;0.43,2.6,1.9,0.0,0.0
150,M.Sarr,CHE,DEF,4.5,0.394,0.749,8.6,0.09,1,1.7,True,0.0,0,0.39;0.37;0.42;0.36;0.38;0.39,2.31,1.1,0.0,0.0
66,Soler,BOU,DEF,4.0,0.387,0.682,8.3,0.085,1,0.8,True,0.0,0,0.39;0.34;0.36;0.37;0.32;0.41,2.19,0.8,0.0,0.0
375,Nyoni,LIV,MID,5.0,0.384,0.66,6.6,0.043,1,1.5,True,0.0,0,0.38;0.36;0.39;0.36;0.39;0.36,2.24,1.4,0.0,0.0
234,Patterson,EVE,DEF,4.5,0.38,0.593,9.4,0.088,1,1.7,True,0.0,0,0.38;0.42;0.43;0.45;0.43;0.41,2.52,0.7,0.0,0.0
508,Davies,TOT,DEF,4.0,0.378,0.775,8.4,0.094,1,1.0,True,0.0,0,0.38;0.37;0.40;0.39;0.34;0.40,2.28,1.1,0.0,0.0
22,Nwaneri,ARS,MID,5.5,0.359,0.583,6.7,0.044,1,2.0,True,0.0,0,0.36;0.37;0.36;0.36;0.36;0.36,2.17,1.1,0.0,0.0
270,Reed,FUL,MID,4.5,0.355,0.588,6.3,0.039,1,1.0,True,0.0,0,0.35;0.36;0.36;0.37;0.34;0.35,2.13,1.0,0.0,0.0
20,Dowman,ARS,MID,5.4,0.347,0.656,5.9,0.04,1,1.9,True,0.0,0,0.35;0.36;0.35;0.35;0.35;0.34,2.1,1.4,0.0,0.0
477,Abbott,NFO,DEF,4.0,0.345,0.648,9.0,0.101,1,1.0,True,0.0,0,0.35;0.42;0.36;0.41;0.34;0.38,2.26,0.7,0.0,0.0
352,Woodman,LIV,GKP,4.0,0.344,0.522,8.0,0.089,1,1.0,True,0.0,0,0.34;0.33;0.34;0.28;0.29;0.29,1.87,0.3,0.0,0
58,Forster,BOU,GKP,4.0,0.333,0.537,7.9,0.095,1,1.0,True,0.0,0,0.33;0.28;0.30;0.30;0.26;0.35,1.82,0.2,0.0,0
100,Carvalho,BRE,MID,5.0,0.332,0.603,6.2,0.043,1,1.5,True,0.0,0,0.33;0.36;0.33;0.35;0.34;0.36,2.07,1.2,0.0,0.0
273,Phillips,HUL,GKP,4.0,0.331,0.53,8.2,0.098,1,1.0,False,0.0,0,0.33;0.34;0.27;0.29;0.34;0.31,1.88,0.2,0.0,0
383,Elliott,LIV,MID,5.5,0.33,0.612,6.3,0.051,1,2.0,True,0.0,0,0.33;0.31;0.34;0.31;0.33;0.31,1.93,1.2,0.0,0.0
364,Tsimikas,LIV,DEF,5.0,0.326,0.672,7.3,0.087,1,2.2,True,0.0,0,0.33;0.30;0.32;0.26;0.28;0.27,1.76,0.7,0.0,0.0
443,Gillespie,NEW,GKP,4.5,0.325,0.526,8.1,0.096,1,1.9,True,0.0,0,0.32;0.30;0.29;0.35;0.32;0.33,1.91,0.2,0.0,0
216,Esse,CRY,MID,5.0,0.319,0.61,6.1,0.049,1,1.5,True,0.0,0,0.32;0.31;0.31;0.30;0.32;0.31,1.87,1.2,0.0,0.0
510,Rowswell,TOT,DEF,4.0,0.316,0.637,7.3,0.078,1,1.0,True,0.0,0,0.32;0.31;0.33;0.33;0.28;0.34,1.91,0.7,0.0,0.0
531,Ellborg,SUN,GKP,4.5,0.308,0.516,7.5,0.089,1,1.9,True,0.0,0,0.31;0.26;0.27;0.24;0.29;0.25,1.62,0.2,0.0,0
91,Pinnock,BRE,DEF,4.5,0.303,0.628,8.7,0.104,1,1.7,True,0.0,0,0.30;0.38;0.28;0.31;0.32;0.33,1.92,0.6,0.0,0.0
178,Bidwell,COV,DEF,4.0,0.287,0.619,6.3,0.075,1,1.0,False,0.0,0,0.29;0.22;0.26;0.26;0.26;0.27,1.56,0.5,0.0,0.0
300,Walton,IPS,GKP,4.5,0.283,0.449,8.3,0.099,1,1.9,False,0.0,0,0.28;0.32;0.29;0.32;0.34;0.26,1.81,0.2,0.0,0
509,Byfield,TOT,DEF,4.0,0.279,0.597,6.4,0.069,1,1.0,True,0.0,0,0.28;0.27;0.30;0.29;0.25;0.30,1.69,0.6,0.0,0.0
221,Drakes-Thomas,CRY,MID,4.5,0.275,0.573,5.3,0.043,1,1.0,True,0.0,0,0.27;0.26;0.26;0.26;0.27;0.26,1.58,1.0,0.0,0.0
476,O.Richards,NFO,DEF,4.0,0.261,0.598,6.9,0.082,1,1.0,True,0.0,0,0.26;0.32;0.28;0.31;0.26;0.29,1.72,0.5,0.0,0.0
512,Kudus,TOT,MID,6.5,0.259,0.584,6.2,0.074,1,1.1,True,0.0,0,0.26;0.24;0.26;0.26;0.25;0.25,1.52,1.0,0.0,0.0
434,J.Fletcher,MUN,MID,5.0,0.258,0.502,5.3,0.045,1,1.5,True,0.0,0,0.26;0.25;0.27;0.26;0.27;0.25,1.56,0.8,0.0,0.0
251,Lecomte,FUL,GKP,4.0,0.247,0.462,6.0,0.071,1,1.0,True,0.0,0,0.25;0.23;0.21;0.22;0.24;0.26,1.41,0.1,0.0,0
438,Fletcher,MUN,MID,4.5,0.246,0.491,4.8,0.036,1,1.0,True,0.0,0,0.25;0.24;0.26;0.25;0.26;0.24,1.5,0.7,0.0,0.0
92,Ji-soo,BRE,DEF,4.5,0.242,0.563,6.3,0.076,1,1.7,True,0.0,0,0.24;0.30;0.23;0.25;0.25;0.26,1.53,0.4,0.0,0.0
561,Anselmino,CHE,DEF,4.5,0.241,0.583,5.8,0.069,1,1.7,True,0.0,0,0.24;0.22;0.26;0.22;0.23;0.24,1.41,0.5,0.0,0.0
163,D.Essugo,CHE,MID,4.5,0.24,0.539,4.9,0.04,1,1.0,True,0.0,0,0.24;0.25;0.23;0.22;0.23;0.23,1.4,0.9,0.0,0.0
2,Arrizabalaga,ARS,GKP,5.0,0.239,0.439,6.3,0.075,1,2.6,True,0.0,0,0.24;0.23;0.26;0.22;0.25;0.25,1.45,0.1,0.0,0
468,John,NFO,GKP,4.5,0.239,0.427,7.0,0.083,1,1.9,True,0.0,0,0.24;0.30;0.26;0.30;0.24;0.25,1.59,0.1,0.0,0
179,Latibeaudiere,COV,DEF,4.0,0.238,0.563,5.2,0.062,1,1.0,False,0.0,0,0.24;0.18;0.22;0.21;0.22;0.22,1.29,0.4,0.0,0.0
284,McCarthy,HUL,DEF,4.0,0.23,0.547,5.5,0.066,1,1.0,False,0.0,0,0.23;0.24;0.20;0.21;0.25;0.22,1.35,0.4,0.0,0.0
424,Amass,MUN,DEF,4.0,0.229,0.553,5.0,0.06,1,1.0,True,0.0,0,0.23;0.21;0.19;0.21;0.23;0.19,1.26,0.4,0.0,0.0
288,Dowell,HUL,MID,4.5,0.223,0.515,5.7,0.068,1,1.0,False,0.0,0,0.22;0.25;0.22;0.23;0.24;0.23,1.39,0.8,0.0,0.0
199,Benitez,CRY,GKP,4.5,0.217,0.399,6.2,0.074,1,1.9,True,0.0,0,0.22;0.24;0.27;0.23;0.26;0.22,1.44,0.1,0.0,0
409,Mukasa,MCI,MID,4.5,0.217,0.484,4.7,0.043,1,1.0,True,0.0,0,0.22;0.23;0.23;0.24;0.23;0.23,1.38,0.7,0.0,0.0
609,Shahar,NEW,DEF,4.0,0.216,0.541,5.0,0.06,1,1.0,True,0.0,0,0.22;0.20;0.19;0.23;0.21;0.22,1.27,0.4,0.0,0.0
386,Bettinelli,MCI,GKP,4.5,0.215,0.4,6.1,0.072,1,1.9,True,0.0,0,0.21;0.26;0.21;0.27;0.21;0.26,1.42,0.1,0,0
606,Rowe,AVL,DEF,4.0,0.212,0.572,5.0,0.06,1,1.0,True,0.0,0,0.21;0.21;0.23;0.22;0.21;0.19,1.27,0.5,0.0,0.0
227,Travers,EVE,GKP,5.0,0.21,0.385,6.1,0.073,1,2.6,True,0.0,0,0.21;0.23;0.25;0.27;0.25;0.22,1.43,0.1,0,0
603,Lienou,LEE,DEF,4.0,0.207,0.533,5.0,0.06,1,1.0,True,0.0,0,0.21;0.19;0.21;0.21;0.19;0.21,1.22,0.4,0.0,0.0
103,Dasilva,BRE,MID,5.0,0.195,0.445,3.9,0.03,1,1.5,True,0.0,0,0.19;0.21;0.19;0.21;0.20;0.21,1.21,0.6,0.0,0
396,Vitor Reis,MCI,DEF,4.5,0.192,0.498,5.1,0.061,1,1.7,True,0.0,0,0.19;0.23;0.19;0.24;0.20;0.23,1.28,0.3,0.0,0.0
50,Burrowes,AVL,MID,4.5,0.19,0.543,3.7,0.037,1,1.0,True,0.0,0,0.19;0.16;0.17;0.17;0.17;0.16,1.02,0.9,0.0,0.0
301,Palmer,IPS,GKP,4.0,0.184,0.361,5.4,0.064,1,1.0,False,0.0,0,0.18;0.20;0.19;0.21;0.22;0.17,1.17,0.1,0,0
235,Aznou,EVE,DEF,4.0,0.183,0.48,5.0,0.06,1,1.0,True,0.0,0,0.18;0.21;0.22;0.23;0.21;0.20,1.25,0.3,0.0,0.0
307,Johnson,IPS,DEF,4.0,0.179,0.488,4.8,0.057,1,1.0,False,0.0,0,0.18;0.20;0.18;0.20;0.21;0.17,1.14,0.3,0.0,0.0
134,Oriola,BHA,MID,4.5,0.17,0.449,3.9,0.039,1,1.0,True,0.0,0,0.17;0.18;0.17;0.20;0.18;0.18,1.08,0.6,0.0,0
528,Scarlett,TOT,FWD,4.5,0.17,0.48,2.8,0.021,1,1.0,True,0.0,0,0.17;0.16;0.17;0.17;0.17;0.16,1.0,0.1,0.0,0
437,Bendito Mantato,MUN,MID,4.5,0.169,0.424,3.5,0.032,1,1.0,True,0.0,0,0.17;0.17;0.18;0.17;0.18;0.16,1.03,0.6,0.0,0
185,Sakamoto,COV,MID,5.0,0.168,0.462,4.1,0.049,1,1.5,False,0.0,0,0.17;0.16;0.17;0.16;0.17;0.17,1.0,0.7,0.0,0.0
207,Mingueza,CRY,DEF,4.5,0.168,0.483,4.4,0.052,1,1.7,False,0.0,0,0.17;0.18;0.20;0.17;0.20;0.17,1.09,0.3,0.0,0.0
605,Yalcouyé,BHA,MID,4.5,0.165,0.429,3.5,0.032,1,1.0,True,1.0,0,0.17;0.17;0.16;0.19;0.17;0.17,1.03,0.6,0.0,0
524,Olusesi,TOT,MID,4.5,0.164,0.458,3.5,0.036,1,1.0,True,0.0,0,0.16;0.16;0.16;0.16;0.16;0.16,0.96,0.7,0.0,0.0
107,Furo,BRE,FWD,4.5,0.162,0.439,2.9,0.021,1,1.0,True,0.0,0,0.16;0.17;0.16;0.17;0.17;0.18,1.01,0.1,0.0,0
181,Brau,COV,DEF,4.0,0.161,0.463,3.5,0.042,1,1.0,False,0.0,0,0.16;0.13;0.15;0.15;0.15;0.15,0.89,0.2,0.0,0
598,Elvedi,LEE,DEF,4.5,0.151,0.455,3.7,0.044,1,1.7,False,0.0,0,0.15;0.14;0.15;0.15;0.14;0.15,0.88,0.3,0.0,0
171,Dovin,COV,GKP,4.0,0.15,0.362,3.5,0.041,1,1.0,False,0.0,0,0.15;0.11;0.13;0.13;0.13;0.14,0.79,0.1,0,0
120,Svoboda,BHA,DEF,5.0,0.148,0.435,4.1,0.049,1,2.2,False,0.0,0,0.15;0.17;0.17;0.17;0.18;0.17,1.01,0.3,0.0,0
186,Mason-Clark,COV,MID,5.5,0.147,0.432,3.6,0.043,1,2.0,False,0.0,0,0.15;0.14;0.15;0.14;0.15;0.15,0.88,0.6,0.0,0
292,Ömür,HUL,MID,5.0,0.142,0.41,3.6,0.043,1,1.5,False,0.0,0,0.14;0.16;0.14;0.15;0.15;0.15,0.89,0.5,0.0,0
308,Furlong,IPS,DEF,4.0,0.14,0.43,3.7,0.044,1,1.0,False,0.0,0,0.14;0.16;0.14;0.15;0.17;0.13,0.89,0.2,0.0,0
217,M.França,CRY,MID,5.0,0.136,0.449,3.2,0.038,1,1.5,True,0.0,0,0.14;0.13;0.13;0.12;0.14;0.13,0.79,0.6,0.0,0
573,Sanchez,BOU,DEF,4.5,0.132,0.426,2.9,0.035,1,1.7,False,0.0,0,0.13;0.11;0.12;0.12;0.11;0.14,0.73,0.2,0.0,0
314,Ogbene,IPS,MID,5.0,0.131,0.429,3.2,0.038,1,1.5,False,0.0,0,0.13;0.14;0.13;0.13;0.14;0.13,0.8,0.6,0.0,0
479,Bindon,NFO,DEF,4.0,0.131,0.42,3.4,0.041,1,1.0,False,0.0,0,0.13;0.16;0.14;0.16;0.13;0.14,0.86,0.2,0.0,0
166,N.Jackson,CHE,FWD,6.5,0.127,0.464,2.6,0.031,1,2.1,True,0.0,0,0.13;0.14;0.12;0.12;0.12;0.12,0.75,0.1,0.0,0
610,De Fougerolles,FUL,DEF,4.0,0.127,0.414,2.9,0.034,1,1.0,False,0.0,0,0.13;0.12;0.11;0.12;0.12;0.13,0.73,0.2,0.0,0
187,Eccles,COV,MID,5.0,0.125,0.398,3.0,0.036,1,1.5,False,0.0,0,0.13;0.12;0.13;0.12;0.13;0.12,0.75,0.5,0.0,0
407,Echeverri,MCI,MID,5.0,0.125,0.4,3.2,0.038,1,1.5,True,0.0,0,0.12;0.13;0.13;0.14;0.13;0.13,0.78,0.5,0.0,0
152,Palestra,CHE,DEF,5.5,0.122,0.414,2.9,0.035,1,1.9,False,0.0,0,0.12;0.11;0.13;0.11;0.12;0.12,0.71,0.2,0.0,0
466,Neave,NEW,FWD,4.5,0.122,0.408,2.3,0.021,1,1.0,True,0.0,0,0.12;0.12;0.12;0.12;0.11;0.13,0.72,0.1,0.0,0
302,Button,IPS,GKP,4.0,0.12,0.289,3.5,0.041,1,1.0,False,0.0,0,0.12;0.13;0.12;0.13;0.14;0.11,0.75,0.0,0,0
218,Doucouré,CRY,MID,5.0,0.119,0.421,2.8,0.033,1,1.5,True,0.0,0,0.12;0.11;0.12;0.11;0.12;0.11,0.69,0.6,0.0,0
550,Jocelin.T,SUN,MID,5.0,0.119,0.407,2.8,0.033,1,1.5,True,0.0,0,0.12;0.11;0.13;0.11;0.12;0.11,0.7,0.5,0.0,0
581,Diomande,NFO,DEF,5.5,0.116,0.395,3.0,0.036,1,2.5,False,0.0,0,0.12;0.14;0.12;0.14;0.11;0.13,0.76,0.2,0.0,0
