element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
62,Diakité,BOU,DEF,5.0,0.965,1.043,25.1,0.283,1,0.0,True,0.0,0,0.96;0.81;1.13;0.84;0.99;1.00,5.73,3.1,0.1,0.0
631,Mbaye,AVL,MID,6.0,0.957,0.922,16.0,0.072,1,0.5,False,0.5,0,0.96;0.97;0.95;0.99;0.99;0.96,5.82,2.7,0.1,0.0
482,Hudson-Odoi,NFO,MID,5.8,0.949,0.977,18.8,0.167,1,0.2,True,0.25,0,0.95;0.92;1.08;0.91;0.92;0.98,5.76,3.1,0.1,0.0
81,Rodríguez,BOU,FWD,6.0,0.937,1.027,12.1,0.025,1,0.5,False,0.5,0,0.94;0.87;0.91;0.90;0.89;0.84,5.35,3.2,0.1,0.0
320,Akpom,IPS,FWD,5.0,0.926,1.008,12.1,0.025,1,1.5,False,1.5,0,0.93;0.99;0.96;0.97;0.89;0.95,5.69,3.1,0.1,0.0
641,Bard,LEE,DEF,4.5,0.92,0.834,18.1,0.097,1,0.5,False,0.5,0,0.92;0.89;0.92;0.95;0.86;0.98,5.52,2.3,0.0,0.0
157,Estêvão,CHE,MID,6.3,0.907,1.081,15.8,0.109,1,0.8,True,0.75,0,0.91;0.94;0.92;0.98;1.00;0.93,5.68,3.9,0.1,0.0
608,Jebbison,BOU,FWD,5.0,0.892,0.995,11.0,0.012,1,0.5,False,0.5,0,0.89;0.83;0.87;0.85;0.85;0.80,5.09,2.9,0.1,0.0
54,Gomes,AVL,MID,5.5,0.886,0.86,26.4,0.299,1,-0.5,True,-0.5,1,0.89;0.89;0.86;0.89;0.92;0.87,5.32,2.5,0.0,0.0
147,Tosin,TOT,DEF,4.4,0.882,0.953,19.5,0.181,1,0.2,True,0.25,0,0.88;0.75;0.91;0.73;0.83;0.78,4.88,2.8,0.1,0.0
549,Talbi,SUN,MID,5.3,0.879,0.905,17.6,0.136,1,0.2,True,0.25,0,0.88;0.91;0.85;0.89;0.86;0.90,5.29,2.8,0.1,0.0
318,Philogene,IPS,MID,5.4,0.863,0.944,18.0,0.154,1,0.2,False,0.25,0,0.86;0.92;0.87;0.90;0.84;0.87,5.26,3.0,0.1,0.0
637,Vaz,HUL,FWD,5.0,0.861,0.917,11.7,0.02,1,0.5,False,0.5,0,0.86;0.88;0.86;0.88;0.85;0.95,5.28,2.5,0.1,0.0
9,Hincapie,ARS,DEF,5.3,0.842,0.92,21.3,0.207,1,0.5,True,0.5,0,0.84;0.93;0.91;0.98;0.84;1.00,5.5,2.4,0.0,0.0
343,James,LEE,MID,4.9,0.839,0.943,14.1,0.081,1,0.5,True,0.5,0,0.84;0.90;0.87;0.83;0.80;0.86,5.1,3.0,0.1,0.0
568,Barco,CHE,MID,5.4,0.838,0.844,14.2,0.05,1,0.2,False,0.25,0,0.84;0.86;0.84;0.88;0.89;0.85,5.16,2.2,0.0,0.0
162,Andrey Santos,MUN,MID,4.8,0.828,0.86,15.4,0.091,1,1.0,True,1.0,0,0.83;0.86;0.81;0.83;0.81;0.85,4.99,2.4,0.0,0.0
364,Tsimikas,LIV,DEF,4.9,0.82,1.037,23.9,0.276,1,0.5,True,0.5,0,0.82;0.88;0.85;0.97;0.97;0.86,5.35,2.8,0.1,0.0
392,Aït-Nouri,MCI,DEF,5.3,0.818,1.028,15.8,0.161,1,0.0,True,0.0,0,0.82;0.67;0.78;0.70;0.73;0.71,4.41,2.7,0.1,0.0
89,Henry,BRE,DEF,4.4,0.809,0.827,19.0,0.158,1,0.2,True,0.25,0,0.81;0.83;0.85;0.86;0.90;0.79,5.04,2.1,0.0,0.0
16,Madueke,ARS,MID,6.2,0.808,0.864,15.1,0.108,1,0.5,True,0.5,0,0.81;0.82;0.80;0.83;0.82;0.81,4.89,2.2,0.0,0.0
35,Bogarde,AVL,MID,5.0,0.799,0.676,16.9,0.102,1,0.2,True,0.25,0,0.80;0.80;0.79;0.81;0.82;0.80,4.82,1.4,0.0,0.0
559,Bamba,NEW,MID,4.9,0.799,0.781,12.6,0.031,1,0.5,False,0.5,0,0.80;0.78;0.83;0.79;0.82;0.80,4.82,1.9,0.0,0.0
422,Mazraoui,MUN,DEF,4.4,0.798,0.879,17.7,0.145,1,0.8,True,0.75,0,0.80;0.88;0.76;0.78;0.72;0.85,4.79,2.3,0.0,0.0
207,Mingueza,CRY,DEF,4.4,0.795,0.699,15.6,0.066,1,0.5,False,0.5,0,0.80;0.85;0.80;0.83;0.83;0.84,4.95,1.5,0.0,0.0
339,Longstaff,LEE,MID,4.9,0.787,0.847,13.8,0.078,1,0.5,True,0.5,0,0.79;0.84;0.81;0.78;0.75;0.81,4.78,2.2,0.0,0.0
446,Schär,NEW,DEF,5.0,0.777,0.961,15.6,0.15,1,0.2,True,0.25,0,0.78;0.72;0.76;0.66;0.77;0.71,4.4,2.5,0.1,0.0
596,Ruggeri,AVL,DEF,4.5,0.774,0.68,14.1,0.048,1,0.5,False,0.5,0,0.77;0.77;0.75;0.75;0.79;0.74,4.57,1.4,0.0,0.0
42,Guessand,CRY,MID,5.5,0.774,0.814,14.3,0.089,1,0.5,True,0.5,0,0.77;0.81;0.79;0.82;0.80;0.83,4.82,2.2,0.0,0.0
595,Gozo,CRY,MID,5.0,0.772,0.75,12.2,0.026,1,0.5,False,0.5,0,0.77;0.80;0.79;0.81;0.79;0.82,4.78,1.8,0.0,0.0
243,Alcaraz,EVE,MID,4.9,0.769,0.853,14.4,0.079,1,0.2,True,0.25,0,0.77;0.74;0.79;0.84;0.77;0.77,4.68,2.4,0.0,0.0
126,O'Riley,BHA,MID,5.5,0.757,1.159,12.6,0.119,1,0.2,True,0.25,0,0.76;0.64;0.65;0.65;0.64;0.65,3.99,4.6,0.1,0.0
489,Yates,NFO,MID,4.5,0.744,0.73,13.0,0.049,1,0.0,True,0.0,0,0.74;0.73;0.82;0.72;0.73;0.77,4.51,1.7,0.0,0.0
381,Koumas,LIV,MID,5.0,0.743,0.735,11.4,0.016,1,0.5,False,0.5,0,0.74;0.79;0.75;0.78;0.85;0.75,4.66,1.7,0.0,0.0
647,Osorio,CRY,MID,5.5,0.74,0.735,11.2,0.015,1,0.5,False,0.5,0,0.74;0.77;0.75;0.77;0.75;0.79,4.57,1.7,0.0,0.0
71,Cook,BOU,MID,5.0,0.698,0.723,15.2,0.11,1,1.8,True,1.75,0,0.70;0.66;0.70;0.67;0.68;0.66,4.07,1.6,0.0,0.0
395,Lewis,MCI,DEF,4.4,0.698,0.944,13.0,0.117,1,0.2,True,0.25,0,0.70;0.59;0.67;0.61;0.64;0.62,3.83,2.2,0.1,0.0
53,Manzambi,AVL,MID,5.9,0.691,0.832,13.3,0.099,1,0.2,False,0.25,0,0.69;0.70;0.68;0.72;0.72;0.69,4.2,2.2,0.0,0.0
487,Dominguez,NFO,MID,4.9,0.691,0.776,14.0,0.104,1,0.2,True,0.25,0,0.69;0.67;0.77;0.67;0.67;0.71,4.18,2.0,0.0,0.0
241,McNeil,CRY,MID,5.4,0.677,0.776,14.1,0.116,1,0.8,True,0.75,0,0.68;0.72;0.69;0.72;0.70;0.73,4.24,1.9,0.0,0.0
76,Tóth.A,BOU,MID,5.0,0.674,0.801,10.5,0.034,1,0.2,True,0.25,0,0.67;0.64;0.66;0.65;0.65;0.62,3.89,2.0,0.0,0.0
29,M.Bizot,AVL,GKP,4.5,0.669,0.752,16.9,0.196,1,0.2,True,0.25,0,0.67;0.63;0.58;0.57;0.69;0.55,3.69,1.1,0.0,0
359,Gomez,LIV,DEF,4.9,0.667,0.818,16.9,0.145,1,0.0,True,0.0,0,0.67;0.71;0.69;0.76;0.77;0.69,4.29,1.8,0.0,0.0
599,Cherif,COV,FWD,5.0,0.644,0.849,10.9,0.07,1,0.2,False,0.25,0,0.64;0.69;0.65;0.69;0.68;0.64,3.99,1.4,0.0,0.0
430,Mount,MUN,MID,5.4,0.614,0.778,11.4,0.077,1,0.0,True,0.0,0,0.61;0.64;0.60;0.61;0.60;0.64,3.7,1.9,0.0,0.0
72,Gannon-Doak,BOU,MID,4.9,0.587,0.807,9.1,0.041,1,0.8,True,0.75,0,0.59;0.55;0.58;0.56;0.56;0.54,3.38,2.1,0.0,0.0
224,Nketiah,CRY,FWD,5.5,0.574,0.868,9.8,0.077,1,1.4,True,1.75,0,0.57;0.61;0.60;0.63;0.59;0.65,3.65,1.2,0.0,0.0
548,Rigg,SUN,MID,4.9,0.572,0.729,11.0,0.076,1,0.5,True,0.5,0,0.57;0.59;0.55;0.58;0.56;0.59,3.44,1.7,0.0,0.0
623,Bentley,COV,GKP,4.0,0.565,0.686,14.6,0.174,1,0.0,True,0.0,0,0.57;0.56;0.59;0.60;0.65;0.56,3.53,0.7,0.0,0
158,Gittens,CHE,MID,5.9,0.56,0.72,10.1,0.061,1,0.0,True,0.0,0,0.56;0.57;0.57;0.60;0.60;0.57,3.47,1.6,0.0,0.0
622,Braithwaite,MCI,DEF,4.0,0.549,0.606,9.6,0.034,1,0.3,False,0.333,0,0.55;0.51;0.54;0.52;0.53;0.52,3.17,1.0,0.0,0.0
515,Maddison,TOT,MID,6.3,0.549,0.81,10.7,0.094,1,0.5,True,0.5,0,0.55;0.53;0.53;0.51;0.53;0.51,3.16,2.1,0.0,0.0
421,Heaven,MUN,DEF,4.4,0.548,0.773,12.9,0.121,1,0.2,True,0.25,0,0.55;0.61;0.52;0.54;0.49;0.59,3.3,1.4,0.0,0.0
490,Wood,NFO,FWD,5.8,0.54,0.787,8.8,0.057,1,0.8,True,0.75,0,0.54;0.53;0.65;0.52;0.54;0.58,3.36,1.0,0.0,0.0
38,A.García,AVL,DEF,4.0,0.538,0.767,11.8,0.114,1,0.0,True,0.0,0,0.54;0.52;0.49;0.49;0.56;0.48,3.08,1.3,0.0,0.0
474,Jair Cunha,NFO,DEF,4.5,0.535,0.795,11.9,0.134,1,1.2,True,2.5,0,0.53;0.44;0.48;0.49;0.44;0.44,2.82,1.2,0.0,0.0
539,O'Nien,SUN,DEF,4.0,0.535,0.751,15.9,0.152,1,0.2,True,0.25,0,0.53;0.64;0.56;0.64;0.64;0.60,3.61,1.4,0.0,0.0
195,Simms,COV,FWD,5.0,0.531,0.744,8.3,0.039,1,0.8,False,0.75,0,0.53;0.56;0.54;0.56;0.56;0.53,3.28,1.0,0.0,0.0
117,Coppola,BHA,DEF,4.5,0.518,0.849,12.9,0.137,1,0.0,True,0.0,0,0.52;0.55;0.51;0.47;0.43;0.51,2.99,1.5,0.0,0.0
185,Sakamoto,COV,MID,4.9,0.517,0.674,9.3,0.051,1,0.2,False,0.25,0,0.52;0.54;0.52;0.54;0.54;0.52,3.18,1.4,0.0,0.0
325,Darlow,MUN,GKP,4.5,0.504,0.648,13.4,0.16,1,0.0,True,0.0,0,0.50;0.58;0.48;0.49;0.43;0.54,3.02,0.6,0.0,0
303,Kipré,IPS,DEF,3.9,0.502,0.828,12.5,0.149,1,0.0,False,0.0,0,0.50;0.55;0.42;0.55;0.51;0.48,3.01,1.2,0.0,0.0
309,Núñez,IPS,MID,4.9,0.5,0.753,12.9,0.154,1,1.5,False,1.5,0,0.50;0.54;0.50;0.53;0.49;0.50,3.06,1.9,0.0,0.0
285,McNair,HUL,DEF,4.0,0.496,0.613,10.2,0.062,1,0.2,False,0.25,0,0.50;0.54;0.51;0.51;0.54;0.50,3.1,0.9,0.0,0.0
406,Kovačić,MCI,MID,5.4,0.496,0.711,8.9,0.062,1,0.5,True,0.5,0,0.50;0.48;0.48;0.47;0.49;0.47,2.89,1.5,0.0,0.0
245,Dibling,EVE,MID,5.4,0.488,0.63,9.4,0.056,1,0.0,True,0.0,0,0.49;0.47;0.50;0.52;0.48;0.49,2.95,1.3,0.0,0.0
272,Kusi-Asare,FUL,FWD,4.5,0.487,0.809,7.8,0.053,1,0.0,True,0.0,0,0.49;0.43;0.45;0.43;0.45;0.48,2.73,0.9,0.0,0.0
255,J.Cuenca,FUL,DEF,4.5,0.484,0.731,12.5,0.127,1,0.8,True,0.75,0,0.48;0.50;0.54;0.50;0.48;0.50,3.0,1.1,0.0,0.0
66,Soler,BOU,DEF,4.0,0.474,0.776,10.9,0.114,1,0.0,True,0.0,0,0.47;0.41;0.53;0.42;0.48;0.47,2.78,1.2,0.0,0.0
351,Mamardashvili,LIV,GKP,4.9,0.472,0.555,12.8,0.152,1,0.0,True,0.0,0,0.47;0.48;0.49;0.53;0.50;0.49,2.96,0.4,0.0,0
493,Kalimuendo,NFO,FWD,5.4,0.465,0.687,6.7,0.022,1,0.2,True,0.25,0,0.47;0.46;0.55;0.45;0.46;0.50,2.89,0.8,0.0,0.0
405,N.Gonzalez,NEW,MID,5.5,0.457,0.591,11.9,0.12,1,0.6,True,1.25,0,0.46;0.44;0.47;0.44;0.47;0.45,2.73,1.0,0.0,0.0
308,Furlong,IPS,DEF,4.0,0.454,0.56,8.7,0.044,1,0.2,False,0.25,0,0.45;0.47;0.43;0.47;0.45;0.45,2.72,0.7,0.0,0.0
321,Walle Egeli,IPS,FWD,4.5,0.452,0.665,6.5,0.017,1,0.2,False,0.25,0,0.45;0.48;0.47;0.47;0.44;0.46,2.77,0.7,0.0,0.0
375,Nyoni,LIV,MID,4.9,0.45,0.658,8.1,0.047,1,0.5,True,0.5,0,0.45;0.49;0.46;0.48;0.53;0.45,2.86,1.4,0.0,0.0
570,Palacios,FUL,MID,5.4,0.446,0.896,9.5,0.114,1,2.8,False,2.75,1,0.45;0.39;0.42;0.39;0.41;0.44,2.5,2.8,0.0,0.0
589,Gourna-Douath,HUL,MID,5.0,0.446,0.596,8.1,0.036,1,0.8,False,0.75,0,0.45;0.46;0.45;0.45;0.45;0.48,2.74,1.1,0.0,0.0
574,Hjertø-Dahl,HUL,MID,4.9,0.43,0.603,7.0,0.024,1,0.2,False,0.25,0,0.43;0.44;0.43;0.44;0.43;0.46,2.63,1.1,0.0,0.0
361,Lucky,LIV,DEF,4.0,0.409,0.731,11.7,0.139,1,0.0,True,0.0,0,0.41;0.44;0.42;0.48;0.48;0.43,2.66,0.9,0.0,0.0
270,Reed,FUL,MID,4.4,0.406,0.696,7.3,0.055,1,0.0,True,0.0,0,0.41;0.37;0.39;0.37;0.38;0.40,2.32,1.5,0.0,0.0
164,Quenda,CHE,MID,5.3,0.405,0.563,6.5,0.018,1,0.2,False,0.25,0,0.40;0.41;0.41;0.42;0.43;0.41,2.48,1.0,0.0,0.0
374,Endo,LIV,MID,4.9,0.394,0.59,8.2,0.061,1,0.0,True,0.0,0,0.39;0.42;0.40;0.42;0.46;0.40,2.49,1.1,0.0,0.0
508,Davies,TOT,DEF,4.0,0.389,0.784,8.3,0.094,1,0.0,True,0.0,0,0.39;0.33;0.40;0.32;0.36;0.34,2.14,1.1,0.0,0.0
11,Mosquera,ARS,DEF,5.4,0.37,0.55,8.9,0.077,1,1.5,True,3.0,0,0.37;0.40;0.39;0.42;0.37;0.42,2.37,0.6,0.0,0.0
443,Gillespie,NEW,GKP,4.5,0.349,0.552,8.1,0.096,1,0.0,True,0.0,0,0.35;0.32;0.33;0.28;0.34;0.31,1.93,0.3,0.0,0
100,Carvalho,BRE,MID,5.0,0.348,0.666,6.3,0.048,1,0.0,True,0.0,0,0.35;0.34;0.36;0.32;0.35;0.34,2.06,1.5,0.0,0.0
556,Targett,HUL,DEF,4.0,0.338,0.641,8.5,0.092,1,0.2,True,0.25,0,0.34;0.39;0.36;0.36;0.40;0.34,2.19,0.7,0.0,0.0
396,Vitor Reis,MCI,DEF,4.5,0.334,0.646,6.8,0.072,1,0.2,True,0.25,0,0.33;0.28;0.32;0.29;0.30;0.29,1.81,0.7,0.0,0.0
435,Lacey,MUN,MID,4.9,0.333,0.573,6.2,0.04,1,0.2,True,0.25,0,0.33;0.35;0.32;0.33;0.33;0.34,2.0,1.0,0.0,0.0
20,Dowman,ARS,MID,5.3,0.325,0.646,5.6,0.039,1,0.0,True,0.0,0,0.32;0.33;0.32;0.34;0.33;0.32,1.96,1.4,0.0,0.0
510,Rowswell,TOT,DEF,4.0,0.324,0.649,7.2,0.078,1,0.0,True,0.0,0,0.32;0.28;0.33;0.27;0.30;0.29,1.79,0.7,0.0,0.0
300,Walton,IPS,GKP,4.4,0.322,0.517,8.3,0.099,1,0.0,False,0.0,0,0.32;0.34;0.26;0.35;0.33;0.31,1.91,0.2,0.0,0
169,Mheuka,CHE,FWD,4.5,0.306,0.594,5.1,0.034,1,0.0,True,0.0,0,0.31;0.31;0.31;0.33;0.34;0.31,1.91,0.3,0.0,0.0
476,O.Richards,NFO,DEF,4.0,0.305,0.639,6.7,0.08,1,0.0,True,0.0,0,0.31;0.25;0.28;0.28;0.25;0.26,1.63,0.6,0.0,0.0
58,Forster,BOU,GKP,4.0,0.303,0.497,7.9,0.095,1,0.0,True,0.0,0,0.30;0.26;0.35;0.27;0.31;0.32,1.81,0.2,0.0,0
273,Phillips,HUL,GKP,4.0,0.293,0.473,8.2,0.098,1,0.0,False,0.0,0,0.29;0.34;0.31;0.31;0.36;0.27,1.88,0.2,0.0,0
468,John,NFO,GKP,4.5,0.293,0.511,6.9,0.082,1,0.0,True,0.0,0,0.29;0.24;0.24;0.27;0.24;0.23,1.51,0.2,0.0,0
509,Byfield,TOT,DEF,4.0,0.286,0.608,6.3,0.069,1,0.0,True,0.0,0,0.29;0.25;0.29;0.24;0.27;0.25,1.59,0.6,0.0,0.0
352,Woodman,LIV,GKP,4.0,0.28,0.424,7.9,0.089,1,0.0,True,0.0,0,0.28;0.29;0.29;0.31;0.30;0.29,1.76,0.2,0.0,0
386,Bettinelli,MCI,GKP,4.5,0.269,0.486,6.1,0.072,1,0.0,True,0.0,0,0.27;0.21;0.26;0.23;0.23;0.24,1.44,0.2,0.0,0
227,Travers,EVE,GKP,5.0,0.266,0.482,6.1,0.073,1,0.0,True,0.0,0,0.27;0.25;0.22;0.21;0.22;0.27,1.44,0.2,0.0,0
178,Bidwell,COV,DEF,4.0,0.264,0.594,6.4,0.077,1,0.0,False,0.0,0,0.26;0.27;0.27;0.29;0.31;0.26,1.66,0.5,0.0,0.0
221,Drakes-Thomas,CRY,MID,4.5,0.26,0.523,5.6,0.05,1,0.0,True,0.0,0,0.26;0.28;0.27;0.28;0.27;0.29,1.65,0.9,0.0,0.0
134,Oriola,BHA,MID,4.5,0.255,0.64,5.0,0.053,1,0.0,True,0.0,0,0.26;0.22;0.22;0.22;0.22;0.22,1.36,1.3,0.0,0.0
606,Rowe,AVL,DEF,4.0,0.252,0.585,5.9,0.07,1,0.0,True,0.0,0,0.25;0.24;0.23;0.23;0.26;0.22,1.43,0.5,0.0,0.0
603,Lienou,LEE,DEF,4.0,0.251,0.587,6.1,0.073,1,0.0,True,0.0,0,0.25;0.23;0.25;0.27;0.22;0.28,1.5,0.5,0.0,0.0
92,Ji-soo,BRE,DEF,4.5,0.249,0.587,6.3,0.076,1,0.0,True,0.0,0,0.25;0.25;0.26;0.26;0.28;0.24,1.54,0.5,0.0,0.0
621,McAidoo,MCI,MID,4.5,0.245,0.526,4.4,0.032,1,0.7,True,0.667,0,0.25;0.24;0.23;0.23;0.24;0.23,1.42,0.9,0.0,0.0
434,J.Fletcher,MUN,MID,4.9,0.245,0.505,5.1,0.045,1,0.0,True,0.0,0,0.24;0.26;0.24;0.24;0.24;0.25,1.47,0.8,0.0,0.0
284,McCarthy,HUL,DEF,4.0,0.23,0.555,6.0,0.072,1,0.0,False,0.0,0,0.23;0.27;0.25;0.25;0.27;0.23,1.5,0.4,0.0,0.0
531,Ellborg,SUN,GKP,4.5,0.23,0.381,7.2,0.085,1,0.0,True,0.0,0,0.23;0.28;0.24;0.28;0.29;0.26,1.58,0.1,0.0,0
179,Latibeaudiere,COV,DEF,4.0,0.226,0.55,5.5,0.066,1,0.0,False,0.0,0,0.23;0.23;0.24;0.24;0.26;0.23,1.43,0.4,0.0,0.0
438,Fletcher,MUN,MID,4.5,0.223,0.486,4.4,0.036,1,0.0,True,0.0,0,0.22;0.23;0.22;0.22;0.22;0.23,1.34,0.7,0.0,0.0
2,Arrizabalaga,ARS,GKP,4.9,0.222,0.408,6.3,0.075,1,0.0,True,0.0,0,0.22;0.25;0.24;0.26;0.22;0.27,1.46,0.1,0.0,0
251,Lecomte,FUL,GKP,4.0,0.222,0.42,6.0,0.071,1,0.0,True,0.0,0,0.22;0.24;0.26;0.24;0.23;0.23,1.42,0.1,0.0,0
561,Anselmino,CHE,DEF,4.5,0.22,0.535,5.9,0.07,1,0.0,True,0.0,0,0.22;0.23;0.24;0.27;0.24;0.26,1.46,0.4,0.0,0.0
288,Dowell,HUL,MID,4.5,0.22,0.544,5.5,0.065,1,0.0,False,0.0,0,0.22;0.23;0.22;0.23;0.23;0.25,1.38,0.9,0.0,0.0
310,Matusiwa,IPS,MID,4.9,0.211,0.521,5.3,0.063,1,0.0,False,0.0,0,0.21;0.23;0.21;0.22;0.21;0.21,1.29,0.9,0.0,0.0
301,Palmer,IPS,GKP,4.0,0.209,0.415,5.4,0.064,1,0.0,False,0.0,0,0.21;0.22;0.17;0.23;0.22;0.20,1.25,0.1,0,0
656,Mfuni,COV,DEF,4.0,0.207,0.526,5.0,0.06,1,1.1,True,0.0,0,0.21;0.21;0.22;0.22;0.24;0.21,1.31,0.4,0.0,0.0
424,Amass,MUN,DEF,4.0,0.206,0.528,5.0,0.06,1,0.0,True,0.0,0,0.21;0.23;0.19;0.20;0.18;0.22,1.23,0.4,0.0,0.0
456,J.Ramsey,NEW,MID,4.9,0.206,0.402,4.1,0.024,1,0.5,True,1.75,0,0.21;0.20;0.21;0.20;0.21;0.21,1.24,0.5,0.0,0
50,Burrowes,AVL,MID,4.5,0.185,0.472,4.2,0.045,1,0.0,True,0.0,0,0.19;0.19;0.18;0.19;0.19;0.18,1.12,0.7,0.0,0.0
120,Svoboda,BHA,DEF,5.0,0.173,0.516,4.1,0.049,1,0.0,False,0.0,0,0.17;0.18;0.17;0.16;0.14;0.17,0.99,0.4,0.0,0.0
625,Cairns,LEE,GKP,4.0,0.172,0.375,4.5,0.053,1,0.0,True,0.0,0,0.17;0.15;0.17;0.19;0.15;0.19,1.02,0.1,0,0
524,Olusesi,TOT,MID,4.4,0.172,0.47,3.7,0.039,1,0.0,True,0.0,0,0.17;0.16;0.17;0.16;0.17;0.16,0.99,0.7,0.0,0.0
340,Gelhardt,HUL,MID,5.0,0.169,0.476,4.2,0.05,1,0.0,True,0.0,0,0.17;0.18;0.17;0.17;0.17;0.19,1.05,0.7,0.0,0.0
437,Bendito Mantato,MUN,MID,4.5,0.158,0.425,3.4,0.032,1,0.0,True,0.0,0,0.16;0.17;0.15;0.16;0.15;0.16,0.95,0.6,0.0,0
292,Ömür,HUL,MID,4.9,0.154,0.455,3.8,0.046,1,0.0,False,0.0,0,0.15;0.16;0.16;0.16;0.16;0.17,0.96,0.6,0.0,0
344,Gruev,LEE,MID,5.0,0.137,0.323,3.1,0.026,1,0.0,True,0.0,0,0.14;0.14;0.14;0.14;0.13;0.14,0.83,0.3,0.0,0
302,Button,IPS,GKP,4.0,0.135,0.333,3.5,0.041,1,0.0,False,0.0,0,0.13;0.14;0.11;0.15;0.14;0.13,0.8,0.0,0,0
218,Doucouré,CRY,MID,4.9,0.133,0.41,3.4,0.04,1,0.0,True,0.0,0,0.13;0.14;0.14;0.14;0.14;0.15,0.84,0.5,0.0,0
630,Harwood-Bellis,AVL,DEF,4.5,0.126,0.413,2.9,0.035,1,0.0,False,0.0,0,0.13;0.12;0.11;0.11;0.13;0.11,0.71,0.2,0.0,0
294,Zambrano,HUL,MID,4.5,0.126,0.412,3.1,0.037,1,0.0,False,0.0,0,0.13;0.13;0.13;0.13;0.13;0.14,0.79,0.5,0.0,0
550,Jocelin.T,SUN,MID,5.0,0.126,0.415,3.2,0.038,1,0.0,True,0.0,0,0.13;0.13;0.12;0.13;0.12;0.13,0.76,0.5,0.0,0
614,Hadjam,BHA,DEF,4.5,0.124,0.436,2.9,0.035,1,0.0,False,0.0,0,0.12;0.13;0.12;0.11;0.10;0.12,0.7,0.3,0.0,0
573,Sanchez,BOU,DEF,4.4,0.123,0.419,2.9,0.035,1,0.0,False,0.0,0,0.12;0.11;0.14;0.11;0.12;0.12,0.72,0.2,0.0,0
228,King,EVE,GKP,4.5,0.109,0.308,2.5,0.03,1,0.0,True,0.0,0,0.11;0.10;0.09;0.09;0.09;0.11,0.59,0.0,0,0
590,Benda,NFO,GKP,4.5,0.109,0.308,2.5,0.03,1,0.0,True,0.0,0,0.11;0.09;0.09;0.10;0.09;0.09,0.57,0.0,0,0
378,McConnell,LIV,MID,4.4,0.104,0.363,2.7,0.032,1,0.0,True,0.0,0,0.10;0.12;0.11;0.12;0.13;0.11,0.69,0.4,0.0,0
612,Methalie,SUN,DEF,4.5,0.104,0.364,2.9,0.035,1,0.0,False,0.0,0,0.10;0.12;0.11;0.12;0.12;0.12,0.69,0.2,0.0,0
604,Cresswell,LEE,MID,4.5,0.103,0.375,2.5,0.03,1,0.0,True,0.0,0,0.10;0.11;0.11;0.10;0.10;0.11,0.63,0.4,0.0,0
495,Austin,TOT,GKP,4.0,0.101,0.294,2.5,0.029,1,0.0,True,0.0,0,0.10;0.09;0.11;0.08;0.10;0.09,0.57,0.0,0,0
189,Shepherd,COV,MID,4.5,0.098,0.354,2.4,0.029,1,0.0,False,0.0,0,0.10;0.10;0.10;0.11;0.11;0.10,0.62,0.4,0.0,0
83,Valdimarsson,BRE,GKP,4.5,0.094,0.268,2.6,0.031,1,0.0,True,0.0,0,0.09;0.10;0.10;0.10;0.11;0.09,0.59,0.0,0,0
601,Williams-Barnett,TOT,MID,4.5,0.092,0.36,2.1,0.025,1,0.0,True,0.0,0,0.09;0.09;0.09;0.08;0.09;0.08,0.52,0.4,0.0,0
3,Meslier,ARS,GKP,4.9,0.091,0.259,2.5,0.03,1,0.0,True,0.0,0,0.09;0.10;0.10;0.11;0.09;0.11,0.6,0.0,0,0
111,Steele,BHA,GKP,4.0,0.091,0.264,2.5,0.029,1,0.0,True,0.0,0,0.09;0.10;0.10;0.09;0.08;0.09,0.55,0.0,0,0
555,Matthews,CRY,GKP,4.0,0.091,0.264,2.5,0.029,1,0.0,True,0.0,0,0.09;0.10;0.09;0.10;0.10;0.10,0.58,0.0,0,0
657,Nunes,BRE,MID,4.5,0.089,0.356,2.1,0.025,1,1.1,True,0.0,0,0.09;0.09;0.09;0.08;0.09;0.09,0.53,0.4,0.0,0
560,Penders,CHE,GKP,4.4,0.089,0.255,2.5,0.03,1,0.0,True,0.0,0,0.09;0.09;0.10;0.11;0.09;0.10,0.58,0.0,0,0
654,Graham,EVE,MID,4.5,0.088,0.334,2.1,0.025,1,0.0,True,0.0,0,0.09;0.08;0.09;0.10;0.09;0.09,0.54,0.3,0.0,0
382,Danns,LIV,FWD,4.5,0.079,0.345,1.8,0.021,1,0.0,True,0.0,0,0.08;0.09;0.08;0.09;0.10;0.08,0.52,0.0,0.0,0
324,Mehmeti,IPS,MID,4.9,0.077,0.316,1.9,0.023,1,0.0,False,0.0,0,0.08;0.08;0.08;0.08;0.08;0.08,0.48,0.3,0.0,0
626,Zepa,FUL,MID,4.5,0.071,0.325,1.6,0.02,1,0.0,False,0.0,0,0.07;0.06;0.07;0.06;0.07;0.07,0.4,0.3,0.0,0
587,Rulli,MCI,GKP,5.0,0.064,0.237,1.4,0.017,1,0.0,False,0.0,0,0.06;0.05;0.06;0.06;0.06;0.06,0.35,0.0,0,0
628,Allan,MCI,MID,6.0,0.061,0.292,1.4,0.017,1,0.0,False,0.0,0,0.06;0.06;0.06;0.06;0.06;0.06,0.36,0.3,0.0,0
