element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
269,Sessegnon,FUL,DEF,4.5,2.063,1.737,47.9,0.526,1,1.7,True,2.5,1,2.06;2.31;2.17;1.99;2.15;2.20,12.88,12.3,0.8,0.1
316,Emersonn,IPS,FWD,5.5,2.061,1.796,39.7,0.425,1,1.8,False,2.0,0,2.06;2.02;2.15;1.90;1.92;2.08,12.13,12.2,1.2,0.1
472,Murillo,NFO,DEF,5.5,2.053,1.669,55.3,0.658,1,2.5,True,2.184,1,2.05;1.75;2.36;1.94;2.31;1.74,12.15,13.1,0.6,0.0
454,Elanga,NEW,MID,6.0,2.052,1.534,40.4,0.368,1,2.1,True,1.263,0,2.05;1.95;1.94;1.88;1.95;1.87,11.64,8.9,0.6,0.0
142,James,CHE,DEF,5.5,2.045,1.685,48.9,0.526,1,2.5,True,3.026,1,2.04;2.11;1.89;2.31;1.83;1.98,12.16,13.6,0.8,0.0
350,A.Becker,LIV,GKP,5.5,1.983,1.249,57.5,0.684,1,3.3,True,2.395,1,1.98;2.45;2.32;2.40;1.85;1.91,12.91,8.4,0.0,0
267,Lukić,IPS,MID,5.0,1.974,1.574,47.4,0.526,1,1.5,True,1.763,1,1.97;1.84;1.97;1.78;1.82;1.95,11.33,9.8,0.6,0.0
268,King,FUL,MID,5.5,1.971,1.563,42.1,0.395,1,2.0,True,1.658,0,1.97;1.94;1.96;1.95;2.03;1.86,11.71,9.2,0.6,0.0
258,Castagne,FUL,DEF,4.5,1.966,1.714,49.5,0.526,1,1.7,True,1.605,1,1.97;2.22;2.07;1.89;2.05;2.11,12.31,12.7,0.7,0.1
43,Tielemans,MUN,MID,6.0,1.937,1.286,48.5,0.553,1,2.1,True,1.789,1,1.94;2.03;1.98;2.06;2.00;2.12,12.13,7.0,0.3,0.0
327,Bijol,LEE,DEF,5.0,1.928,1.574,48.5,0.553,1,2.2,True,2.605,1,1.93;1.91;1.73;1.96;1.92;1.68,11.13,11.2,0.5,0.0
186,Mason-Clark,COV,MID,5.5,1.903,1.697,39.7,0.425,1,2.0,False,2.0,0,1.90;1.75;1.71;1.82;1.71;1.81,10.7,11.0,0.7,0.0
188,Torp,COV,MID,5.5,1.903,1.697,39.7,0.425,1,2.0,False,2.0,0,1.90;1.75;1.71;1.82;1.71;1.81,10.7,11.0,0.7,0.0
584,Hamer,COV,MID,5.5,1.903,1.697,39.7,0.425,1,2.0,False,2.0,0,1.90;1.75;1.71;1.82;1.71;1.81,10.7,11.0,0.7,0.0
390,Rúben,MCI,DEF,5.5,1.901,1.555,54.1,0.632,1,2.5,True,2.974,1,1.90;1.76;2.31;1.70;2.41;1.77,11.85,11.3,0.4,0.0
212,Hughes,CRY,MID,4.5,1.9,1.344,48.3,0.5,1,1.0,True,1.184,0,1.90;1.98;1.92;1.95;1.86;1.99,11.6,7.3,0.3,0.0
18,Martinelli,ARS,MID,6.5,1.896,1.625,34.3,0.289,1,2.3,True,1.5,0,1.90;1.89;1.96;1.91;1.89;1.93,11.48,9.6,0.6,0.0
16,Madueke,ARS,MID,6.5,1.887,1.401,40.6,0.421,1,2.3,True,1.895,0,1.89;1.86;1.91;1.89;1.86;1.90,11.31,7.7,0.4,0.0
514,Tel,TOT,MID,6.0,1.885,1.448,38.2,0.342,1,2.1,True,2.053,0,1.88;2.02;1.91;2.01;2.03;1.95,11.8,7.8,0.5,0.0
160,Garnacho,AVL,MID,6.0,1.874,1.664,36.2,0.368,1,2.1,True,1.474,0,1.87;2.27;1.78;1.96;1.89;1.93,11.7,10.3,0.7,0.0
81,Rodríguez,BOU,FWD,6.0,1.874,1.697,37.7,0.413,1,1.5,False,2.0,0,1.87;1.90;1.84;1.89;2.02;1.82,11.34,10.1,0.9,0.1
553,Isidor,SUN,FWD,5.5,1.862,1.441,35.4,0.289,1,1.8,True,1.947,0,1.86;2.08;1.93;2.38;2.01;2.08,12.34,10.1,0.6,0.0
313,Clarke,IPS,MID,5.5,1.85,1.547,39.7,0.425,1,2.0,False,2.0,0,1.85;1.74;1.86;1.67;1.71;1.84,10.67,9.1,0.5,0.0
315,Fatawu,IPS,MID,5.5,1.85,1.547,39.7,0.425,1,2.0,False,2.0,0,1.85;1.74;1.86;1.67;1.71;1.84,10.67,9.1,0.5,0.0
318,Philogene,IPS,MID,5.5,1.85,1.547,39.7,0.425,1,2.0,False,2.0,0,1.85;1.74;1.86;1.67;1.71;1.84,10.67,9.1,0.5,0.0
562,Maeda,IPS,MID,5.5,1.85,1.547,39.7,0.425,1,2.0,False,2.0,0,1.85;1.74;1.86;1.67;1.71;1.84,10.67,9.1,0.5,0.0
565,M.Sangaré,BRE,MID,5.5,1.846,1.551,39.7,0.425,1,2.0,False,2.0,0,1.85;1.67;1.85;1.65;1.78;1.73,10.53,9.2,0.5,0.0
36,Maatsen,AVL,DEF,4.5,1.834,1.591,44.4,0.447,1,1.7,True,1.421,0,1.83;2.08;2.02;2.18;2.08;1.99,12.18,10.7,0.6,0.1
190,Tchaouna,COV,MID,5.5,1.831,1.475,38.8,0.368,1,2.0,True,1.553,0,1.83;1.73;1.69;1.77;1.69;1.77,10.48,8.2,0.5,0.0
15,Ødegaard,ARS,MID,6.5,1.825,1.382,39.6,0.421,1,2.3,True,1.947,0,1.83;1.80;1.85;1.83;1.80;1.84,10.95,7.4,0.3,0.0
487,Dominguez,NFO,MID,5.0,1.824,1.417,42.8,0.447,1,1.5,True,1.263,0,1.82;1.81;1.90;1.79;1.82;1.74,10.88,7.7,0.4,0.0
516,Bentancur,TOT,MID,5.5,1.822,1.183,52.4,0.605,1,2.0,True,2.263,1,1.82;1.93;1.87;1.95;1.96;1.86,11.39,5.8,0.2,0.0
536,Reinildo,SUN,DEF,4.5,1.822,1.494,51.9,0.605,1,1.7,True,1.947,1,1.82;1.93;1.49;1.67;1.28;1.75,9.94,9.0,0.3,0.0
213,Lerma,CRY,MID,5.0,1.818,1.366,46.6,0.474,1,1.5,True,1.816,1,1.82;1.90;1.84;1.86;1.78;1.91,11.11,7.3,0.3,0.0
167,Delap,CHE,FWD,5.5,1.814,1.563,34.9,0.316,1,1.8,True,1.184,0,1.81;1.91;2.08;1.78;1.77;1.82,11.17,10.5,0.8,0.0
549,Talbi,SUN,MID,5.5,1.805,1.285,41.7,0.421,1,2.0,True,2.184,0,1.80;1.96;1.81;2.12;1.84;1.94,11.47,6.3,0.3,0.0
570,Palacios,FUL,MID,5.5,1.777,1.532,39.7,0.425,1,2.0,False,2.0,0,1.78;1.75;1.76;1.76;1.84;1.67,10.56,9.0,0.5,0.0
247,Hackney,EVE,MID,5.5,1.763,1.497,39.7,0.425,1,2.0,False,2.0,0,1.76;1.65;1.84;1.75;1.75;1.67,10.42,8.5,0.4,0.0
256,Tete,FUL,DEF,4.5,1.751,1.601,46.9,0.553,1,1.7,True,2.132,1,1.75;2.02;1.86;1.68;1.83;1.92,11.06,10.0,0.6,0.0
164,Quenda,CHE,MID,5.5,1.739,1.468,39.7,0.425,1,2.0,False,2.0,0,1.74;1.82;1.90;1.75;1.68;1.74,10.63,8.2,0.4,0.0
568,Barco,CHE,MID,5.5,1.739,1.468,39.7,0.425,1,2.0,False,2.0,0,1.74;1.82;1.90;1.75;1.68;1.74,10.63,8.2,0.4,0.0
456,J.Ramsey,NEW,MID,5.0,1.738,1.392,40.0,0.395,1,1.5,True,1.632,0,1.74;1.66;1.64;1.60;1.67;1.60,9.91,7.4,0.4,0.0
418,Maguire,MUN,DEF,5.0,1.732,1.542,44.1,0.5,1,2.2,True,2.368,0,1.73;1.92;1.68;1.52;1.66;1.96,10.47,10.2,0.4,0.0
345,Tanaka,LEE,MID,5.0,1.715,1.275,38.3,0.368,1,1.5,True,1.763,0,1.71;1.76;1.72;1.79;1.75;1.86,10.59,6.1,0.3,0.0
459,L.Miley,NEW,MID,5.5,1.715,1.397,37.4,0.395,1,2.0,True,1.895,0,1.71;1.63;1.62;1.57;1.64;1.57,9.74,7.4,0.3,0.0
194,Thomas-Asante,COV,FWD,5.0,1.714,1.705,29.2,0.3,1,1.4,False,2.0,0,1.71;1.45;1.51;1.57;1.44;1.56,9.24,9.1,0.8,0.0
195,Simms,COV,FWD,5.0,1.714,1.705,29.2,0.3,1,1.4,False,2.0,0,1.71;1.45;1.51;1.57;1.44;1.56,9.24,9.1,0.8,0.0
599,Cherif,COV,FWD,5.0,1.714,1.705,29.2,0.3,1,1.4,False,2.0,0,1.71;1.45;1.51;1.57;1.44;1.56,9.24,9.1,0.8,0.0
465,Osula,NEW,FWD,6.0,1.702,1.596,26.1,0.211,1,2.0,True,2.0,0,1.70;1.56;1.57;1.51;1.53;1.47,9.34,9.4,0.7,0.0
74,Brooks,BOU,MID,5.0,1.689,1.754,28.7,0.257,1,1.1,True,1.553,0,1.69;1.76;1.67;1.73;1.85;1.64,10.34,10.9,0.8,0.0
439,Šeško,MUN,FWD,7.0,1.687,1.529,33.3,0.336,1,1.7,True,2.921,0,1.69;1.78;1.77;1.96;1.82;1.91,10.93,8.4,0.6,0.0
89,Henry,BRE,DEF,4.5,1.674,1.337,36.7,0.368,1,1.7,True,1.368,0,1.67;1.37;1.71;1.27;1.39;1.44,8.85,9.1,0.2,0.0
238,Grealish,MCI,MID,6.5,1.662,1.465,40.8,0.474,1,2.3,True,2.079,0,1.66;1.60;1.68;1.66;1.79;1.68,10.07,8.5,0.4,0.0
415,Dorgu,MUN,MID,6.0,1.655,1.332,38.9,0.395,1,2.1,True,2.5,0,1.66;1.74;1.70;1.80;1.73;1.83,10.46,6.7,0.3,0.0
60,Hill,BOU,DEF,5.5,1.645,1.456,52.3,0.579,1,2.5,True,2.895,1,1.64;2.31;1.90;2.07;2.11;1.72,11.75,6.1,0.4,0.0
432,Mainoo,MUN,MID,5.5,1.637,1.035,41.7,0.421,1,2.0,True,1.921,0,1.64;1.70;1.66;1.71;1.67;1.75,10.13,4.1,0.1,0.0
581,Diomande,NFO,DEF,5.5,1.634,1.467,39.7,0.425,1,2.5,False,2.0,0,1.63;1.45;1.83;1.56;1.79;1.42,9.68,9.1,0.4,0.0
522,Gray,TOT,MID,5.0,1.625,1.302,42.9,0.474,1,1.5,True,1.605,0,1.63;1.75;1.66;1.75;1.76;1.67,10.22,6.6,0.3,0.0
157,Estêvão,CHE,MID,6.5,1.624,1.584,31.8,0.316,1,2.3,True,1.526,0,1.62;1.72;1.83;1.62;1.56;1.62,9.97,9.1,0.5,0.0
373,C.Jones,LIV,MID,5.5,1.623,1.287,36.2,0.355,1,1.5,True,2.132,1,1.62;1.70;1.58;1.72;1.57;1.70,9.89,6.2,0.3,0.0
98,Janelt,BRE,MID,5.0,1.609,1.304,38.4,0.395,1,1.5,True,1.947,0,1.61;1.47;1.61;1.45;1.55;1.51,9.2,6.5,0.3,0.0
483,Ndoye,NFO,MID,5.5,1.601,1.278,36.2,0.368,1,2.0,True,1.316,0,1.60;1.59;1.67;1.57;1.60;1.53,9.56,6.1,0.2,0.0
263,Kevin,FUL,MID,5.5,1.582,1.281,31.3,0.257,1,2.0,True,1.4,0,1.58;1.56;1.57;1.57;1.63;1.50,9.41,5.8,0.3,0.0
152,Palestra,CHE,DEF,5.5,1.576,1.437,39.7,0.425,1,2.5,False,2.0,0,1.58;1.62;1.43;1.79;1.42;1.53,9.37,8.5,0.3,0.0
162,Andrey Santos,MUN,MID,5.0,1.563,1.238,36.1,0.342,1,1.5,True,1.237,0,1.56;1.63;1.60;1.68;1.62;1.71,9.8,5.7,0.2,0.0
203,Canvot,CRY,DEF,5.0,1.561,1.503,37.0,0.4,1,2.2,True,2.057,0,1.56;1.45;1.55;1.75;1.44;1.72,9.47,8.4,0.4,0.0
405,N.Gonzalez,MCI,MID,5.5,1.558,1.171,41.8,0.447,1,2.0,True,1.658,0,1.56;1.51;1.59;1.55;1.66;1.56,9.43,5.3,0.2,0.0
320,Akpom,IPS,FWD,5.0,1.55,1.54,29.2,0.3,1,1.4,False,2.0,0,1.55;1.52;1.62;1.43;1.45;1.56,9.13,7.4,0.5,0.0
322,Al-Hamadi,IPS,FWD,5.0,1.55,1.54,29.2,0.3,1,1.4,False,2.0,0,1.55;1.52;1.62;1.43;1.45;1.56,9.13,7.4,0.5,0.0
254,Robinson,FUL,DEF,4.5,1.545,1.543,40.2,0.447,1,1.7,True,1.711,0,1.55;1.75;1.63;1.48;1.62;1.66,9.69,8.8,0.5,0.0
241,McNeil,CRY,MID,5.5,1.541,1.281,35.2,0.368,1,2.0,True,1.395,0,1.54;1.62;1.56;1.57;1.51;1.62,9.42,6.1,0.2,0.0
391,Gvardiol,MCI,DEF,5.5,1.53,1.652,36.4,0.421,1,2.5,True,2.079,0,1.53;1.42;1.78;1.41;1.88;1.46,9.48,8.6,0.6,0.1
473,Aina,NFO,DEF,4.5,1.522,1.424,39.8,0.474,1,1.7,True,1.763,0,1.52;1.32;1.73;1.44;1.70;1.30,9.01,7.6,0.3,0.0
264,Bobb,FUL,MID,5.5,1.512,1.344,30.6,0.289,1,2.0,True,1.105,0,1.51;1.49;1.50;1.50;1.56;1.42,8.98,6.4,0.3,0.0
17,Merino,ARS,MID,6.0,1.507,1.418,28.4,0.263,1,2.1,True,1.763,0,1.51;1.50;1.55;1.51;1.50;1.53,9.1,7.2,0.3,0.0
101,Henderson,CHE,MID,5.0,1.506,1.092,40.4,0.434,1,1.1,True,2.0,1,1.51;1.55;1.59;1.53;1.46;1.50,9.14,4.6,0.1,0.0
325,Darlow,MUN,GKP,4.5,1.493,1.117,36.5,0.434,1,1.4,True,1.868,1,1.49;1.63;1.43;1.25;1.40;1.63,8.83,4.7,0.0,0
170,Emegha,CHE,FWD,5.0,1.481,1.465,29.2,0.3,1,1.4,False,2.0,0,1.48;1.57;1.71;1.45;1.44;1.49,9.14,6.7,0.4,0.0
34,Pau,AVL,DEF,4.5,1.473,1.485,41.4,0.474,1,1.7,True,1.684,0,1.47;1.65;1.68;1.82;1.72;1.63,9.97,7.8,0.4,0.0
579,Araujo,LIV,DEF,5.5,1.46,1.384,39.7,0.425,1,2.5,False,2.0,0,1.46;1.76;1.63;1.74;1.36;1.46,9.41,7.5,0.3,0.0
543,Diarra,SUN,MID,5.5,1.45,1.349,35.8,0.395,1,2.0,True,1.711,0,1.45;1.61;1.46;1.79;1.50;1.59,9.4,6.8,0.3,0.0
460,Willock,NEW,MID,5.0,1.445,1.31,29.5,0.263,1,1.5,True,1.0,0,1.45;1.37;1.37;1.32;1.37;1.32,8.2,6.1,0.3,0.0
551,Angulo,SUN,MID,5.0,1.444,1.246,34.3,0.357,1,1.5,True,0.929,0,1.44;1.58;1.45;1.74;1.48;1.57,9.26,5.7,0.2,0.0
470,Morato,NFO,DEF,5.0,1.441,1.45,34.6,0.368,1,2.2,True,1.395,0,1.44;1.28;1.61;1.37;1.57;1.26,8.53,7.7,0.3,0.0
183,Rudoni,COV,MID,5.0,1.431,1.455,29.2,0.3,1,1.5,False,2.0,0,1.43;1.32;1.29;1.37;1.29;1.36,8.06,7.6,0.4,0.0
184,Grimes,COV,MID,5.0,1.431,1.455,29.2,0.3,1,1.5,False,2.0,0,1.43;1.32;1.29;1.37;1.29;1.36,8.06,7.6,0.4,0.0
185,Sakamoto,COV,MID,5.0,1.431,1.455,29.2,0.3,1,1.5,False,2.0,0,1.43;1.32;1.29;1.37;1.29;1.36,8.06,7.6,0.4,0.0
187,Eccles,COV,MID,5.0,1.431,1.455,29.2,0.3,1,1.5,False,2.0,0,1.43;1.32;1.29;1.37;1.29;1.36,8.06,7.6,0.4,0.0
575,Yirenkyi,COV,MID,5.0,1.431,1.455,29.2,0.3,1,1.5,False,2.0,0,1.43;1.32;1.29;1.37;1.29;1.36,8.06,7.6,0.4,0.0
393,Khusanov,MCI,DEF,5.5,1.426,1.356,36.3,0.395,1,2.5,True,1.763,0,1.43;1.33;1.67;1.31;1.74;1.35,8.83,6.9,0.3,0.0
271,Muniz,FUL,FWD,5.5,1.41,1.393,27.9,0.263,1,1.8,True,0.947,0,1.41;1.35;1.38;1.40;1.46;1.27,8.27,6.5,0.4,0.0
462,Steur,NEW,MID,5.0,1.396,1.381,29.2,0.3,1,1.5,False,2.0,0,1.40;1.32;1.31;1.26;1.32;1.26,7.87,6.9,0.3,0.0
559,Bamba,NEW,MID,5.0,1.396,1.381,29.2,0.3,1,1.5,False,2.0,0,1.40;1.32;1.31;1.26;1.32;1.26,7.87,6.9,0.3,0.0
309,Núñez,IPS,MID,5.0,1.39,1.326,29.2,0.3,1,1.5,False,2.0,0,1.39;1.31;1.40;1.26;1.29;1.38,8.03,6.3,0.3,0.0
314,Ogbene,IPS,MID,5.0,1.39,1.326,29.2,0.3,1,1.5,False,2.0,0,1.39;1.31;1.40;1.26;1.29;1.38,8.03,6.3,0.3,0.0
324,Mehmeti,IPS,MID,5.0,1.39,1.326,29.2,0.3,1,1.5,False,2.0,0,1.39;1.31;1.40;1.26;1.29;1.38,8.03,6.3,0.3,0.0
286,Belloumi,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
287,Millar,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
292,Ömür,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
296,Akintola,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
574,Hjertø-Dahl,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
576,Stroud,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
589,Gourna-Douath,HUL,MID,5.0,1.383,1.37,29.2,0.3,1,1.5,False,2.0,0,1.38;1.26;1.37;1.27;1.29;1.36,7.93,6.8,0.3,0.0
403,Savinho,MCI,MID,6.5,1.373,1.326,24.4,0.184,1,2.3,True,1.132,0,1.37;1.33;1.37;1.38;1.44;1.40,8.29,6.1,0.3,0.0
135,Yohanna,BHA,MID,5.0,1.37,1.326,29.2,0.3,1,1.5,False,2.0,0,1.37;1.27;1.33;1.26;1.52;1.32,8.07,6.3,0.3,0.0
600,Osman,BHA,MID,5.0,1.37,1.326,29.2,0.3,1,1.5,False,2.0,0,1.37;1.27;1.33;1.26;1.52;1.32,8.07,6.3,0.3,0.0
339,Longstaff,LEE,MID,5.0,1.362,1.18,28.9,0.263,1,1.5,True,1.474,0,1.36;1.40;1.37;1.43;1.40;1.50,8.46,4.9,0.2,0.0
501,Danso,TOT,DEF,5.0,1.359,1.311,41.3,0.447,1,2.2,True,1.658,0,1.36;1.57;1.55;1.71;1.67;1.33,9.19,6.9,0.2,0.0
490,Wood,NFO,FWD,6.0,1.351,1.432,26.4,0.289,1,2.0,True,1.079,0,1.35;1.38;1.40;1.32;1.30;1.29,8.04,5.3,0.3,0.0
502,Robertson,TOT,DEF,4.5,1.342,1.279,31.2,0.289,1,1.7,True,1.447,0,1.34;1.51;1.47;1.59;1.57;1.34,8.82,5.8,0.2,0.0
326,Perri,LEE,GKP,4.5,1.339,1.067,35.4,0.421,1,1.9,True,1.132,0,1.34;1.31;1.18;1.33;1.32;1.09,7.57,4.0,0.0,0
580,Charles,FUL,MID,5.0,1.338,1.313,29.2,0.3,1,1.5,False,2.0,0,1.34;1.32;1.33;1.32;1.38;1.26,7.95,6.2,0.2,0.0
401,Marmoush,MCI,FWD,7.0,1.338,1.346,24.5,0.211,1,2.2,True,1.474,0,1.34;1.29;1.30;1.36;1.39;1.37,8.05,6.0,0.3,0.0
35,Bogarde,AVL,MID,5.0,1.332,0.965,33.3,0.289,1,1.5,True,1.053,0,1.33;1.46;1.32;1.38;1.35;1.36,8.2,3.3,0.1,0.0
558,Schlager,NFO,MID,5.0,1.328,1.277,29.2,0.3,1,1.5,False,2.0,0,1.33;1.32;1.39;1.30;1.32;1.26,7.92,5.9,0.2,0.0
520,Bergvall,TOT,MID,5.5,1.325,1.142,30.6,0.289,1,2.0,True,1.289,0,1.32;1.41;1.35;1.41;1.42;1.36,8.27,4.7,0.1,0.0
410,Monga,MCI,MID,5.0,1.308,1.264,29.2,0.3,1,1.5,False,2.0,0,1.31;1.26;1.32;1.31;1.39;1.32,7.91,5.8,0.2,0.0
120,Svoboda,BHA,DEF,5.0,1.3,1.289,29.2,0.3,1,2.2,False,2.0,0,1.30;1.03;1.24;1.24;1.23;1.29,7.33,6.0,0.2,0.0
47,Kamara,AVL,MID,5.0,1.299,1.105,38.1,0.447,1,1.5,True,1.605,0,1.30;1.47;1.29;1.37;1.33;1.34,8.1,4.7,0.1,0.0
381,Koumas,LIV,MID,5.0,1.293,1.253,29.2,0.3,1,1.5,False,2.0,0,1.29;1.36;1.26;1.38;1.24;1.36,7.89,5.7,0.2,0.0
70,Kluivert,BOU,MID,6.0,1.29,1.349,27.4,0.263,1,2.1,True,1.079,0,1.29;1.35;1.29;1.33;1.40;1.26,7.92,6.5,0.3,0.0
595,Gozo,CRY,MID,5.0,1.29,1.225,29.2,0.3,1,1.5,False,2.0,0,1.29;1.36;1.31;1.32;1.26;1.36,7.9,5.4,0.2,0.0
33,Mings,AVL,DEF,4.5,1.284,1.401,34.2,0.395,1,1.7,True,1.316,0,1.28;1.45;1.44;1.57;1.48;1.41,8.63,6.1,0.3,0.0
357,Frimpong,LIV,DEF,5.5,1.276,1.249,31.3,0.316,1,2.5,True,1.658,0,1.28;1.50;1.39;1.49;1.20;1.28,8.14,5.5,0.2,0.0
42,Guessand,CRY,MID,5.5,1.262,1.145,26.2,0.237,1,2.0,True,1.158,0,1.26;1.33;1.28;1.28;1.24;1.32,7.71,4.6,0.1,0.0
56,Abraham,AVL,FWD,5.5,1.256,1.255,18.4,0.1,1,1.3,True,1.533,0,1.26;1.50;1.18;1.28;1.25;1.28,7.75,5.5,0.2,0.0
90,Hickey,BRE,DEF,4.5,1.224,1.156,24.5,0.211,1,1.7,True,0.974,0,1.22;1.04;1.24;0.99;1.06;1.09,6.64,5.2,0.1,0.0
392,Aït-Nouri,MCI,DEF,5.5,1.216,1.295,29.2,0.316,1,2.5,True,1.579,0,1.22;1.14;1.40;1.13;1.47;1.17,7.53,5.4,0.2,0.0
419,Martinez,MUN,DEF,5.0,1.213,1.178,31.4,0.342,1,2.2,True,1.342,0,1.21;1.33;1.18;1.06;1.16;1.36,7.3,5.2,0.1,0.0
334,Muharemović,LEE,DEF,5.0,1.212,1.214,29.2,0.3,1,2.2,False,2.0,0,1.21;1.21;1.11;1.24;1.21;1.10,7.08,5.2,0.2,0.0
567,Horníček,NEW,GKP,5.0,1.212,0.886,29.2,0.3,1,2.6,False,2.0,0,1.21;1.28;1.18;1.15;1.37;1.28,7.47,3.2,0.0,0
148,Hato,CHE,DEF,4.5,1.21,1.19,31.8,0.316,1,1.7,True,0.5,0,1.21;1.24;1.09;1.37;1.09;1.17,7.17,5.6,0.1,0.0
215,Devenny,CRY,MID,5.0,1.21,1.187,22.8,0.184,1,1.5,True,0.947,0,1.21;1.28;1.23;1.23;1.19;1.27,7.41,5.0,0.2,0.0
588,Khalaili,CRY,DEF,5.0,1.21,1.213,29.2,0.3,1,2.2,False,2.0,0,1.21;1.12;1.20;1.35;1.12;1.32,7.32,5.2,0.2,0.0
440,Zirkzee,MUN,FWD,5.5,1.202,1.146,21.1,0.132,1,1.8,True,1.105,0,1.20;1.25;1.25;1.36;1.28;1.33,7.67,4.8,0.2,0.0
583,Chavarria,CHE,DEF,5.0,1.199,1.219,29.2,0.3,1,2.2,False,2.0,0,1.20;1.23;1.10;1.35;1.09;1.17,7.14,5.2,0.2,0.0
422,Mazraoui,MUN,DEF,4.5,1.196,1.116,29.1,0.289,1,1.7,True,1.395,0,1.20;1.30;1.17;1.07;1.15;1.32,7.21,4.9,0.1,0.0
73,Adams,BOU,MID,5.0,1.189,1.023,36.4,0.414,1,1.1,True,2.026,1,1.19;1.27;1.20;1.24;1.28;1.18,7.36,4.0,0.1,0.0
446,Schär,NEW,DEF,5.0,1.185,1.319,26.9,0.289,1,2.2,True,1.342,0,1.19;1.21;1.12;1.08;1.29;1.18,7.07,5.3,0.2,0.0
548,Rigg,SUN,MID,5.0,1.18,1.07,28.0,0.289,1,1.5,True,0.947,0,1.18;1.29;1.19;1.40;1.21;1.28,7.55,4.1,0.1,0.0
587,Rulli,MCI,GKP,5.0,1.178,0.861,29.2,0.3,1,2.6,False,2.0,0,1.18;1.12;1.37;1.08;1.40;1.12,7.27,3.0,0.0,0
526,Solanke,TOT,FWD,6.0,1.178,1.232,26.4,0.289,1,2.0,True,1.053,0,1.18;1.27;1.18;1.24;1.26;1.24,7.37,3.9,0.2,0.0
46,Barkley,AVL,MID,5.0,1.177,1.14,22.8,0.184,1,1.5,True,1.474,0,1.18;1.36;1.14;1.22;1.19;1.20,7.29,4.4,0.1,0.0
11,Mosquera,ARS,DEF,5.5,1.166,1.075,25.7,0.237,1,2.5,True,1.053,0,1.17;1.04;1.01;1.12;0.98;1.08,6.4,4.8,0.1,0.0
506,Udogie,TOT,DEF,4.5,1.155,1.141,34.1,0.368,1,1.7,True,0.763,0,1.16;1.33;1.31;1.44;1.40;1.13,7.77,4.8,0.1,0.0
464,Wissa,NEW,FWD,6.0,1.149,1.302,16.7,0.105,1,2.0,True,0.711,0,1.15;1.05;1.06;1.02;1.04;0.99,6.31,5.0,0.2,0.0
597,Suzuki,AVL,GKP,5.0,1.124,0.818,29.2,0.3,1,2.6,False,2.0,0,1.12;1.16;1.28;1.33;1.28;1.21,7.38,2.6,0.0,0
362,Jacquet,LIV,DEF,5.0,1.121,1.175,29.2,0.3,1,2.2,False,2.0,0,1.12;1.32;1.24;1.31;1.05;1.12,7.16,4.6,0.1,0.0
37,Lindelöf,AVL,DEF,4.5,1.111,1.111,29.8,0.314,1,1.7,True,0.829,0,1.11;1.21;1.25;1.33;1.27;1.21,7.38,4.1,0.1,0.0
492,Awoniyi,COV,FWD,5.5,1.102,1.328,14.0,0.079,1,1.8,True,1.132,0,1.10;0.94;0.98;1.02;0.94;1.01,5.99,4.7,0.2,0.0
421,Heaven,MUN,DEF,4.5,1.098,1.131,27.5,0.289,1,1.7,True,1.105,0,1.10;1.20;1.07;0.98;1.06;1.22,6.63,4.5,0.1,0.0
478,Netz,NFO,DEF,4.5,1.071,1.043,23.7,0.214,1,1.7,True,0.786,0,1.07;0.98;1.17;1.03;1.15;0.97,6.37,3.8,0.1,0.0
64,Smith,BOU,DEF,4.5,1.062,1.039,35.2,0.368,1,1.7,True,1.526,0,1.06;1.47;1.22;1.32;1.34;1.11,7.52,4.0,0.1,0.0
369,Ngumoha,LIV,MID,6.0,1.062,1.112,18.4,0.132,1,2.1,True,1.132,0,1.06;1.10;1.02;1.12;1.02;1.12,6.44,3.9,0.1,0.0
138,Kostoulas,BHA,FWD,5.5,1.058,1.148,14.4,0.053,1,1.8,True,0.921,0,1.06;1.01;1.03;0.96;1.21;1.01,6.28,4.2,0.2,0.0
370,Chiesa,LIV,MID,5.5,1.052,1.042,15.4,0.026,1,2.0,True,0.974,0,1.05;1.08;1.01;1.09;1.02;1.10,6.35,3.6,0.1,0.0
