element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
308,Furlong,IPS,DEF,4.0,0.993,0.925,19.6,0.115,1,0.5,False,0.5,0,0.99;0.92;0.97;1.02;0.89;1.03,5.82,2.9,0.1,0.0
90,Hickey,BRE,DEF,4.5,0.988,0.955,18.6,0.127,1,1.0,True,1.0,0,0.99;0.83;0.88;0.89;0.92;0.91,5.42,3.4,0.1,0.0
207,Mingueza,CRY,DEF,4.5,0.984,0.884,20.0,0.119,1,0.5,False,0.5,0,0.98;1.04;0.95;1.04;0.95;1.01,5.97,2.7,0.0,0.0
456,J.Ramsey,NEW,MID,5.0,0.942,0.902,19.9,0.142,1,0.5,True,0.5,0,0.94;0.92;0.95;0.91;0.97;0.92,5.61,2.6,0.1,0.0
442,Pope,NEW,GKP,5.0,0.939,0.923,25.2,0.299,1,0.0,True,0.0,1,0.94;0.92;1.12;1.03;1.05;0.89,5.95,1.9,0.1,0.0
159,Caicedo,CHE,MID,5.4,0.937,1.028,26.5,0.304,1,0.4,True,0.5,1,0.94;0.91;0.86;0.88;0.88;0.94,5.41,3.7,0.1,0.0
81,Rodríguez,BOU,FWD,6.0,0.936,0.978,13.3,0.039,1,0.5,False,0.5,0,0.94;0.95;1.00;0.93;0.97;0.95,5.74,3.0,0.1,0.0
129,Ayari,BHA,MID,5.5,0.935,0.998,21.2,0.213,1,0.8,True,1.0,1,0.94;0.89;1.05;0.93;0.93;0.93,5.67,3.5,0.1,0.0
440,Zirkzee,MUN,FWD,5.4,0.931,1.003,14.4,0.062,1,0.0,True,0.0,0,0.93;1.00;0.95;0.98;0.92;0.95,5.73,3.1,0.1,0.0
104,Onyeka,COV,MID,5.0,0.925,1.016,21.5,0.221,1,1.0,True,1.0,0,0.93;0.98;0.93;0.97;0.94;0.99,5.74,3.5,0.1,0.0
321,Walle Egeli,IPS,FWD,4.5,0.913,1.008,11.6,0.019,1,0.5,False,0.5,0,0.91;0.84;0.85;0.89;0.87;0.88,5.24,3.0,0.1,0.0
313,Clarke,IPS,MID,5.5,0.912,0.963,13.8,0.046,1,3.5,False,3.5,0,0.91;0.85;0.86;0.90;0.87;0.89,5.28,3.0,0.1,0.0
62,Diakité,BOU,DEF,5.0,0.901,0.974,25.6,0.288,1,0.0,True,0.0,0,0.90;0.97;0.99;0.83;1.15;0.86,5.7,2.7,0.0,0.0
549,Talbi,SUN,MID,5.4,0.89,0.868,17.9,0.134,1,0.5,True,0.5,0,0.89;1.02;0.91;0.94;0.88;0.92,5.56,2.6,0.0,0.0
594,David,BHA,FWD,6.0,0.881,0.941,11.9,0.023,1,0.5,False,0.5,0,0.88;0.83;1.01;0.87;0.88;0.89,5.36,2.7,0.1,0.0
595,Gozo,CRY,MID,5.0,0.879,0.861,14.4,0.053,1,0.5,False,0.5,0,0.88;0.87;0.86;0.90;0.88;0.90,5.29,2.4,0.0,0.0
243,Alcaraz,EVE,MID,5.0,0.873,0.99,15.5,0.085,1,0.5,True,0.5,0,0.87;0.83;0.83;0.80;0.85;0.90,5.08,3.3,0.1,0.0
557,Tzolis,ARS,MID,6.5,0.872,1.126,21.6,0.257,1,3.0,False,3.0,0,0.87;0.86;0.84;0.87;0.84;0.89,5.17,4.5,0.1,0.0
543,Diarra,SUN,MID,5.5,0.871,1.059,20.0,0.203,1,1.9,True,2.5,0,0.87;1.06;0.89;0.94;0.86;0.92,5.54,4.0,0.1,0.0
501,Danso,TOT,DEF,5.0,0.867,1.005,22.2,0.224,1,0.0,True,0.0,0,0.87;0.94;0.93;0.77;0.96;0.74,5.21,3.1,0.1,0.0
539,O'Nien,SUN,DEF,4.0,0.864,1.015,25.8,0.267,1,0.5,True,0.5,0,0.86;0.96;0.78;0.98;0.83;0.99,5.4,3.2,0.1,0.0
568,Barco,CHE,MID,5.5,0.862,0.947,12.3,0.028,1,0.5,False,0.5,0,0.86;0.79;0.79;0.80;0.79;0.82,4.85,2.8,0.1,0.0
157,Estêvão,CHE,MID,6.4,0.861,1.174,13.1,0.089,1,0.5,True,0.5,0,0.86;0.77;0.75;0.77;0.76;0.81,4.72,4.5,0.1,0.0
9,Hincapie,ARS,DEF,5.4,0.859,0.963,21.4,0.213,1,0.5,True,0.5,1,0.86;0.96;0.83;0.92;0.90;0.98,5.45,2.6,0.1,0.0
52,Alysson,AVL,MID,5.0,0.852,0.893,18.4,0.149,1,0.5,True,0.5,0,0.85;0.91;0.89;0.90;0.88;0.92,5.35,2.6,0.0,0.0
75,Christie,BOU,MID,5.0,0.847,0.897,15.3,0.074,1,0.5,True,0.5,0,0.85;0.86;0.90;0.84;0.88;0.86,5.19,2.7,0.1,0.0
240,Iroegbunam,EVE,MID,5.0,0.839,0.83,19.3,0.151,1,0.5,True,0.5,0,0.84;0.82;0.82;0.79;0.82;0.85,4.94,2.3,0.0,0.0
608,Jebbison,BOU,FWD,5.0,0.838,0.902,11.0,0.012,1,0.5,False,0.5,0,0.84;0.85;0.89;0.83;0.87;0.85,5.13,2.4,0.1,0.0
364,Tsimikas,LIV,DEF,5.0,0.837,1.047,20.2,0.23,1,0.5,True,0.5,0,0.84;0.89;0.71;0.76;0.73;0.83,4.76,2.7,0.1,0.0
421,Heaven,MUN,DEF,4.5,0.828,0.988,20.3,0.207,1,0.5,True,0.5,0,0.83;0.77;0.82;0.94;0.77;0.80,4.93,2.8,0.1,0.0
33,Mings,AVL,DEF,4.5,0.827,1.03,18.6,0.2,1,0.5,True,0.5,0,0.83;0.89;0.85;0.81;0.76;0.76,4.9,2.7,0.1,0.0
164,Quenda,CHE,MID,5.4,0.827,0.908,11.7,0.02,1,0.5,False,0.5,0,0.83;0.76;0.76;0.77;0.76;0.79,4.67,2.6,0.1,0.0
213,Lerma,CRY,MID,5.0,0.818,0.873,18.3,0.142,1,0.0,True,0.0,0,0.82;0.82;0.80;0.84;0.81;0.84,4.93,2.5,0.0,0.0
489,Yates,NFO,MID,4.5,0.818,0.811,13.8,0.049,1,0.0,True,0.0,0,0.82;0.79;0.79;0.78;0.88;0.77,4.83,2.1,0.0,0.0
16,Madueke,ARS,MID,6.4,0.816,0.899,15.0,0.111,1,0.5,True,0.5,0,0.82;0.80;0.80;0.81;0.79;0.82,4.84,2.4,0.0,0.0
35,Bogarde,AVL,MID,5.0,0.815,0.634,17.4,0.099,1,0.5,True,0.5,0,0.81;0.85;0.83;0.84;0.83;0.85,5.01,1.3,0.0,0.0
285,McNair,HUL,DEF,4.0,0.812,0.736,14.7,0.056,1,0.5,False,0.5,0,0.81;0.75;0.77;0.81;0.79;0.79,4.72,1.7,0.0,0.0
392,Aït-Nouri,MCI,DEF,5.4,0.804,0.994,16.2,0.164,1,0.0,True,0.0,0,0.80;0.68;0.84;0.69;0.80;0.73,4.54,2.5,0.1,0.0
520,Bergvall,TOT,MID,5.5,0.788,0.824,16.4,0.126,1,0.5,True,0.5,0,0.79;0.82;0.82;0.80;0.80;0.78,4.81,2.3,0.0,0.0
461,Touré,NEW,MID,5.9,0.783,0.798,11.9,0.023,1,0.5,False,0.5,0,0.78;0.77;0.78;0.76;0.80;0.77,4.66,2.0,0.0,0.0
135,Yohanna,BHA,MID,5.0,0.782,0.797,11.8,0.022,1,0.5,False,0.5,0,0.78;0.75;0.86;0.78;0.78;0.79,4.74,2.0,0.0,0.0
487,Dominguez,NFO,MID,5.0,0.777,0.873,15.2,0.113,1,0.5,True,0.5,0,0.78;0.74;0.75;0.73;0.84;0.72,4.56,2.5,0.0,0.0
406,Kovačić,MCI,MID,5.5,0.767,0.88,15.8,0.14,1,1.0,True,1.0,0,0.77;0.77;0.80;0.77;0.77;0.76,4.64,2.5,0.0,0.0
212,Hughes,CRY,MID,4.5,0.766,0.804,16.6,0.129,1,0.0,True,0.0,0,0.77;0.77;0.75;0.79;0.76;0.79,4.63,2.0,0.0,0.0
559,Bamba,NEW,MID,5.0,0.753,0.765,11.2,0.015,1,0.5,False,0.5,0,0.75;0.74;0.74;0.73;0.77;0.74,4.47,1.8,0.0,0.0
215,Devenny,CRY,MID,5.0,0.749,0.895,12.4,0.067,1,0.0,True,0.0,0,0.75;0.74;0.73;0.77;0.75;0.77,4.51,2.8,0.0,0.0
341,Gnonto,LEE,MID,5.0,0.746,0.761,12.5,0.04,1,0.0,True,0.0,0,0.75;0.77;0.75;0.80;0.78;0.75,4.6,1.8,0.0,0.0
256,Tete,FUL,DEF,4.5,0.741,1.0,17.8,0.206,1,0.0,True,0.0,0,0.74;0.68;0.73;0.76;0.83;0.76,4.5,2.2,0.1,0.0
596,Ruggeri,AVL,DEF,4.5,0.74,0.625,13.5,0.042,1,0.5,False,0.5,0,0.74;0.77;0.75;0.74;0.73;0.73,4.46,1.2,0.0,0.0
147,Tosin,CHE,DEF,4.5,0.74,0.894,19.1,0.181,1,0.0,True,0.0,0,0.74;0.88;0.74;0.78;0.81;0.90,4.85,2.1,0.0,0.0
381,Koumas,LIV,MID,5.0,0.736,0.713,11.4,0.016,1,0.5,False,0.5,0,0.74;0.78;0.74;0.79;0.75;0.78,4.58,1.6,0.0,0.0
76,Tóth.A,BOU,MID,5.0,0.734,0.772,11.8,0.034,1,0.5,True,0.5,0,0.73;0.75;0.77;0.73;0.76;0.74,4.48,1.8,0.0,0.0
518,P.M.Sarr,TOT,MID,4.9,0.733,0.775,14.5,0.098,1,0.0,True,0.0,0,0.73;0.76;0.76;0.74;0.74;0.73,4.46,2.0,0.0,0.0
571,Florentino,IPS,MID,5.0,0.719,0.759,19.2,0.2,1,0.0,True,0.0,1,0.72;0.67;0.69;0.72;0.68;0.72,4.2,1.9,0.0,0.0
446,Schär,NEW,DEF,5.0,0.718,0.93,16.0,0.152,1,0.5,True,0.5,0,0.72;0.70;0.80;0.75;0.78;0.68,4.43,2.2,0.1,0.0
339,Longstaff,LEE,MID,5.0,0.717,0.792,12.5,0.065,1,0.5,True,0.5,0,0.72;0.74;0.73;0.77;0.75;0.72,4.43,1.9,0.0,0.0
123,Hinshelwood,BHA,MID,6.0,0.697,1.082,12.7,0.131,1,4.0,True,8.0,0,0.70;0.65;0.83;0.69;0.70;0.70,4.27,4.1,0.1,0.0
523,Moore,TOT,MID,5.0,0.692,0.966,15.9,0.18,1,1.5,True,1.5,0,0.69;0.73;0.74;0.70;0.71;0.68,4.25,3.2,0.1,0.0
548,Rigg,SUN,MID,5.0,0.676,0.775,13.7,0.104,1,1.0,True,1.0,0,0.68;0.78;0.69;0.72;0.67;0.70,4.24,1.9,0.0,0.0
629,Zetterer,LEE,GKP,4.0,0.674,0.579,16.6,0.15,1,1.0,False,2.0,0,0.67;0.72;0.72;0.64;0.70;0.76,4.21,0.9,0.0,0
255,J.Cuenca,FUL,DEF,4.5,0.663,0.867,17.4,0.184,1,1.5,True,1.5,0,0.66;0.61;0.65;0.68;0.74;0.68,4.02,1.8,0.0,0.0
158,Gittens,CHE,MID,5.9,0.661,0.889,10.7,0.064,1,0.0,True,0.0,0,0.66;0.61;0.60;0.61;0.60;0.63,3.71,2.5,0.0,0.0
205,Sosa,CRY,DEF,4.5,0.621,0.821,14.2,0.129,1,0.0,True,0.0,0,0.62;0.68;0.59;0.67;0.59;0.64,3.79,1.7,0.0,0.0
403,Sávio,TOT,MID,6.5,0.615,0.807,9.7,0.043,1,0.0,True,0.0,0,0.61;0.64;0.65;0.63;0.62;0.62,3.77,2.1,0.0,0.0
547,Mundle,SUN,MID,5.0,0.613,0.76,10.1,0.041,1,0.5,True,0.5,0,0.61;0.71;0.63;0.65;0.61;0.63,3.84,1.9,0.0,0.0
375,Nyoni,LIV,MID,5.0,0.588,0.78,11.9,0.097,1,0.5,True,0.5,0,0.59;0.64;0.59;0.64;0.60;0.64,3.7,2.0,0.0,0.0
238,Grealish,MCI,MID,6.5,0.587,0.81,13.3,0.137,1,0.5,True,0.5,0,0.59;0.58;0.62;0.59;0.59;0.58,3.55,2.0,0.0,0.0
351,Mamardashvili,LIV,GKP,5.0,0.564,0.665,13.0,0.154,1,0.0,True,0.0,0,0.56;0.58;0.48;0.49;0.49;0.54,3.14,0.6,0.0,0
44,Bailey,AVL,MID,5.5,0.553,0.689,10.3,0.065,1,0.0,True,0.0,0,0.55;0.59;0.58;0.58;0.57;0.60,3.47,1.4,0.0,0.0
27,G.Jesus,ARS,FWD,5.9,0.54,0.819,7.4,0.024,1,0.0,True,0.0,0,0.54;0.52;0.52;0.53;0.51;0.53,3.15,1.2,0.0,0.0
563,Morita,HUL,MID,5.0,0.535,0.847,12.7,0.151,1,0.5,False,0.5,0,0.54;0.49;0.50;0.53;0.51;0.52,3.09,2.4,0.0,0.0
101,Henderson,CHE,MID,5.0,0.533,0.67,11.6,0.095,1,0.0,True,0.0,1,0.53;0.51;0.50;0.51;0.50;0.53,3.08,1.2,0.0,0.0
117,Coppola,BHA,DEF,4.5,0.532,0.806,13.0,0.138,1,0.0,True,0.0,0,0.53;0.53;0.53;0.55;0.52;0.48,3.14,1.4,0.0,0.0
325,Darlow,MUN,GKP,4.5,0.528,0.667,13.8,0.165,1,0.0,True,0.0,1,0.53;0.47;0.52;0.60;0.49;0.50,3.11,0.6,0.0,0
493,Kalimuendo,NFO,FWD,5.5,0.523,0.766,7.1,0.022,1,0.5,True,0.5,0,0.52;0.50;0.50;0.49;0.59;0.48,3.08,1.0,0.0,0.0
303,Kipré,IPS,DEF,4.0,0.513,0.868,12.5,0.149,1,0.0,False,0.0,0,0.51;0.46;0.50;0.55;0.42;0.55,2.99,1.4,0.0,0.0
245,Dibling,EVE,MID,5.4,0.509,0.692,9.1,0.048,1,0.0,True,0.0,0,0.51;0.49;0.49;0.47;0.50;0.52,2.98,1.5,0.0,0.0
38,A.García,AVL,DEF,4.0,0.5,0.709,11.1,0.103,1,0.0,True,0.0,0,0.50;0.53;0.51;0.49;0.47;0.47,2.97,1.1,0.0,0.0
118,Igor,BHA,DEF,4.5,0.487,0.755,11.2,0.116,1,0.0,True,0.0,0,0.49;0.49;0.48;0.51;0.48;0.45,2.9,1.1,0.0,0.0
272,Kusi-Asare,FUL,FWD,4.5,0.485,0.77,8.1,0.053,1,0.0,True,0.0,0,0.48;0.49;0.51;0.45;0.47;0.45,2.85,0.9,0.0,0.0
361,Lucky,LIV,DEF,4.0,0.481,0.797,11.7,0.139,1,0.0,True,0.0,0,0.48;0.51;0.41;0.44;0.42;0.48,2.74,1.1,0.0,0.0
430,Mount,MUN,MID,5.5,0.48,0.67,8.9,0.059,1,0.0,True,0.0,0,0.48;0.50;0.49;0.51;0.47;0.49,2.94,1.4,0.0,0.0
169,Mheuka,CHE,FWD,4.5,0.479,0.809,6.6,0.034,1,0.0,True,0.0,0,0.48;0.42;0.42;0.43;0.42;0.44,2.61,0.9,0.0,0.0
490,Wood,NFO,FWD,5.9,0.459,0.784,7.3,0.055,1,0.5,True,0.5,0,0.46;0.44;0.43;0.43;0.53;0.41,2.7,0.8,0.0,0.0
623,Bentley,COV,GKP,4.0,0.456,0.544,14.7,0.175,1,1.0,True,0.0,0,0.46;0.56;0.57;0.57;0.59;0.61,3.36,0.4,0.0,0
66,Soler,BOU,DEF,4.0,0.443,0.716,11.0,0.114,1,0.0,True,0.0,0,0.44;0.47;0.48;0.42;0.54;0.43,2.78,1.0,0.0,0.0
126,O'Riley,BHA,MID,5.5,0.439,0.78,8.3,0.076,1,0.0,True,0.0,0,0.44;0.41;0.51;0.43;0.44;0.44,2.67,2.1,0.0,0.0
72,Gannon-Doak,BOU,MID,5.0,0.413,0.606,6.7,0.026,1,0.5,True,0.5,0,0.41;0.42;0.44;0.41;0.43;0.42,2.53,1.2,0.0,0.0
374,Endo,LIV,MID,5.0,0.413,0.584,8.5,0.061,1,0.0,True,0.0,0,0.41;0.44;0.41;0.44;0.42;0.44,2.56,1.1,0.0,0.0
234,Patterson,EVE,DEF,4.5,0.411,0.666,9.3,0.088,1,0.0,True,0.0,0,0.41;0.43;0.45;0.42;0.40;0.39,2.5,0.9,0.0,0.0
289,Crooks,HUL,MID,4.5,0.407,0.738,10.3,0.123,1,0.8,False,1.0,0,0.41;0.37;0.38;0.40;0.39;0.39,2.34,1.8,0.0,0.0
477,Abbott,NFO,DEF,4.0,0.403,0.713,8.6,0.097,1,0.0,True,0.0,0,0.40;0.35;0.40;0.33;0.36;0.37,2.21,0.8,0.0,0.0
174,Kitching,COV,DEF,4.0,0.384,0.718,11.4,0.136,1,0.0,False,0.0,0,0.38;0.47;0.46;0.47;0.48;0.50,2.76,0.9,0.0,0.0
270,Reed,FUL,MID,4.5,0.37,0.623,6.7,0.045,1,0.0,True,0.0,0,0.37;0.37;0.38;0.35;0.37;0.35,2.19,1.2,0.0,0.0
508,Davies,TOT,DEF,4.0,0.365,0.738,8.4,0.094,1,0.0,True,0.0,0,0.36;0.40;0.39;0.33;0.40;0.32,2.2,1.0,0.0,0.0
22,Nwaneri,ARS,MID,5.4,0.359,0.608,6.6,0.044,1,0.0,True,0.0,0,0.36;0.35;0.35;0.36;0.35;0.36,2.13,1.2,0.0,0.0
556,Targett,HUL,DEF,4.0,0.352,0.668,7.7,0.082,1,0.5,True,0.5,0,0.35;0.29;0.31;0.36;0.33;0.33,1.97,0.8,0.0,0.0
100,Carvalho,BRE,MID,5.0,0.351,0.659,6.1,0.043,1,0.0,True,0.0,0,0.35;0.32;0.34;0.33;0.36;0.32,2.02,1.4,0.0,0.0
435,Lacey,MUN,MID,5.0,0.351,0.571,6.5,0.04,1,0.5,True,0.5,0,0.35;0.37;0.36;0.37;0.35;0.36,2.16,1.0,0.0,0.0
20,Dowman,ARS,MID,5.4,0.35,0.685,5.8,0.039,1,0.0,True,0.0,0,0.35;0.34;0.34;0.34;0.34;0.35,2.06,1.6,0.0,0.0
396,Vitor Reis,MCI,DEF,4.5,0.341,0.638,7.2,0.077,1,0.5,True,0.5,0,0.34;0.29;0.35;0.29;0.34;0.31,1.92,0.7,0.0,0.0
273,Phillips,HUL,GKP,4.0,0.336,0.537,8.2,0.098,1,0.0,False,0.0,0,0.34;0.27;0.29;0.34;0.31;0.31,1.86,0.3,0.0,0
352,Woodman,LIV,GKP,4.0,0.329,0.505,8.0,0.089,1,0.0,True,0.0,0,0.33;0.34;0.28;0.29;0.29;0.32,1.85,0.3,0.0,0
195,Simms,COV,FWD,5.0,0.322,0.701,7.1,0.085,1,1.0,False,1.0,0,0.32;0.34;0.31;0.33;0.31;0.33,1.94,0.3,0.0,0.0
300,Walton,IPS,GKP,4.5,0.317,0.509,8.3,0.099,1,0.0,False,0.0,0,0.32;0.29;0.32;0.34;0.26;0.35,1.88,0.2,0.0,0
383,Elliott,LIV,MID,5.4,0.315,0.556,6.5,0.055,1,0.0,True,0.0,0,0.32;0.34;0.31;0.34;0.32;0.34,1.97,1.0,0.0,0.0
476,O.Richards,NFO,DEF,4.0,0.312,0.66,6.7,0.08,1,0.0,True,0.0,0,0.31;0.27;0.31;0.25;0.28;0.28,1.7,0.6,0.0,0.0
510,Rowswell,TOT,DEF,4.0,0.308,0.613,7.2,0.078,1,0.0,True,0.0,0,0.31;0.33;0.33;0.28;0.34;0.27,1.86,0.6,0.0,0.0
216,Esse,CRY,MID,5.0,0.302,0.562,6.0,0.049,1,0.0,True,0.0,0,0.30;0.30;0.29;0.31;0.30;0.31,1.81,1.0,0.0,0.0
92,Ji-soo,BRE,DEF,4.5,0.301,0.644,6.3,0.076,1,0.0,True,0.0,0,0.30;0.23;0.25;0.25;0.26;0.26,1.55,0.6,0.0,0.0
443,Gillespie,NEW,GKP,4.5,0.298,0.486,8.1,0.096,1,0.0,True,0.0,0,0.30;0.29;0.35;0.32;0.33;0.28,1.87,0.2,0.0,0
468,John,NFO,GKP,4.5,0.296,0.515,7.0,0.083,1,0.0,True,0.0,0,0.30;0.26;0.30;0.24;0.25;0.27,1.62,0.2,0.0,0
58,Forster,BOU,GKP,4.0,0.284,0.465,7.9,0.095,1,0.0,True,0.0,0,0.28;0.30;0.30;0.26;0.35;0.27,1.76,0.2,0.0,0
509,Byfield,TOT,DEF,4.0,0.271,0.574,6.4,0.069,1,0.0,True,0.0,0,0.27;0.29;0.29;0.25;0.30;0.24,1.64,0.5,0.0,0.0
386,Bettinelli,MCI,GKP,4.5,0.263,0.479,6.1,0.072,1,0.0,True,0.0,0,0.26;0.21;0.27;0.21;0.26;0.23,1.44,0.2,0.0,0
531,Ellborg,SUN,GKP,4.5,0.258,0.438,7.3,0.087,1,0.0,True,0.0,0,0.26;0.27;0.23;0.28;0.25;0.29,1.58,0.1,0.0,0
221,Drakes-Thomas,CRY,MID,4.5,0.257,0.525,5.2,0.043,1,0.0,True,0.0,0,0.26;0.26;0.25;0.26;0.25;0.27,1.55,0.9,0.0,0.0
409,Mukasa,MCI,MID,4.5,0.255,0.532,5.4,0.052,1,0.0,True,0.0,0,0.26;0.25;0.27;0.26;0.26;0.25,1.55,0.9,0.0,0.0
288,Dowell,HUL,MID,4.5,0.249,0.593,5.8,0.069,1,0.0,False,0.0,0,0.25;0.23;0.23;0.25;0.24;0.24,1.44,1.1,0.0,0.0
434,J.Fletcher,MUN,MID,5.0,0.249,0.497,5.3,0.045,1,0.0,True,0.0,0,0.25;0.26;0.25;0.26;0.24;0.25,1.51,0.8,0.0,0.0
163,D.Essugo,CHE,MID,4.5,0.247,0.582,4.8,0.04,1,0.0,True,0.0,0,0.25;0.23;0.22;0.23;0.22;0.24,1.39,1.1,0.0,0.0
284,McCarthy,HUL,DEF,4.0,0.242,0.583,5.5,0.066,1,0.0,False,0.0,0,0.24;0.20;0.21;0.25;0.22;0.23,1.35,0.5,0.0,0.0
199,Benitez,CRY,GKP,4.5,0.238,0.441,6.2,0.074,1,0.0,True,0.0,0,0.24;0.27;0.23;0.26;0.22;0.24,1.46,0.1,0.0,0
438,Fletcher,MUN,MID,4.5,0.234,0.483,4.6,0.036,1,0.0,True,0.0,0,0.23;0.25;0.24;0.25;0.23;0.24,1.44,0.7,0.0,0.0
251,Lecomte,FUL,GKP,4.0,0.23,0.434,6.0,0.071,1,0.0,True,0.0,0,0.23;0.21;0.22;0.24;0.26;0.24,1.4,0.1,0.0,0
621,McAidoo,MCI,MID,4.5,0.229,0.513,4.8,0.046,1,1.0,True,1.0,0,0.23;0.23;0.24;0.23;0.23;0.23,1.39,0.8,0.0,0.0
2,Arrizabalaga,ARS,GKP,5.0,0.228,0.42,6.3,0.075,1,0.0,True,0.0,0,0.23;0.26;0.22;0.25;0.25;0.26,1.47,0.1,0.0,0
227,Travers,EVE,GKP,5.0,0.228,0.425,6.1,0.073,1,0.0,True,0.0,0,0.23;0.25;0.27;0.25;0.22;0.21,1.43,0.1,0.0,0
515,Maddison,TOT,MID,6.4,0.227,0.478,4.3,0.032,1,0.4,True,0.5,0,0.23;0.24;0.24;0.23;0.23;0.23,1.4,0.7,0.0,0.0
561,Anselmino,CHE,DEF,4.5,0.222,0.569,5.8,0.07,1,0.0,True,0.0,0,0.22;0.27;0.22;0.23;0.24;0.27,1.45,0.5,0.0,0.0
606,Rowe,AVL,DEF,4.0,0.211,0.524,5.0,0.06,1,0.0,True,0.0,0,0.21;0.23;0.22;0.21;0.19;0.19,1.25,0.3,0.0,0.0
424,Amass,MUN,DEF,4.0,0.207,0.526,5.0,0.06,1,0.0,True,0.0,0,0.21;0.19;0.21;0.23;0.19;0.20,1.23,0.4,0.0,0.0
103,Dasilva,BRE,MID,5.0,0.205,0.487,3.8,0.03,1,0.0,True,0.0,0,0.21;0.19;0.20;0.19;0.21;0.19,1.19,0.7,0.0,0.0
301,Palmer,IPS,GKP,4.0,0.205,0.408,5.4,0.064,1,0.0,False,0.0,0,0.20;0.19;0.21;0.22;0.17;0.23,1.22,0.1,0.0,0
178,Bidwell,COV,DEF,4.0,0.204,0.514,5.9,0.07,1,0.0,False,0.0,0,0.20;0.24;0.24;0.25;0.25;0.26,1.44,0.4,0.0,0.0
307,Johnson,IPS,DEF,4.0,0.201,0.537,4.8,0.057,1,0.0,False,0.0,0,0.20;0.18;0.20;0.21;0.17;0.22,1.18,0.4,0.0,0.0
609,Shahar,NEW,DEF,4.0,0.2,0.52,5.0,0.06,1,0.0,True,0.0,0,0.20;0.19;0.23;0.21;0.22;0.19,1.24,0.4,0.0,0.0
603,Lienou,LEE,DEF,4.0,0.192,0.506,5.0,0.06,1,0.0,True,0.0,0,0.19;0.21;0.21;0.19;0.21;0.22,1.23,0.3,0.0,0.0
134,Oriola,BHA,MID,4.5,0.189,0.481,4.2,0.043,1,0.0,True,0.0,0,0.19;0.18;0.22;0.19;0.19;0.19,1.16,0.7,0.0,0.0
120,Svoboda,BHA,DEF,5.0,0.173,0.486,4.1,0.049,1,0.0,False,0.0,0,0.17;0.17;0.17;0.18;0.17;0.16,1.02,0.3,0.0,0.0
179,Latibeaudiere,COV,DEF,4.0,0.173,0.471,4.9,0.059,1,0.0,False,0.0,0,0.17;0.21;0.20;0.21;0.21;0.22,1.22,0.3,0.0,0.0
50,Burrowes,AVL,MID,4.5,0.168,0.423,4.0,0.041,1,0.0,True,0.0,0,0.17;0.18;0.18;0.18;0.17;0.18,1.06,0.6,0.0,0
107,Furo,BRE,FWD,4.5,0.168,0.475,2.8,0.021,1,0.0,True,0.0,0,0.17;0.15;0.17;0.16;0.17;0.15,0.97,0.1,0.0,0
292,Ömür,HUL,MID,5.0,0.163,0.479,3.8,0.045,1,0.0,False,0.0,0,0.16;0.15;0.15;0.16;0.15;0.16,0.93,0.7,0.0,0.0
407,Echeverri,MCI,MID,5.0,0.163,0.454,3.9,0.047,1,0.0,True,0.0,0,0.16;0.16;0.17;0.16;0.16;0.16,0.97,0.6,0.0,0
437,Bendito Mantato,MUN,MID,4.5,0.162,0.419,3.5,0.032,1,0.0,True,0.0,0,0.16;0.17;0.16;0.17;0.16;0.16,0.98,0.5,0.0,0
625,Cairns,LEE,GKP,4.0,0.16,0.345,4.5,0.053,1,1.0,True,0.0,0,0.16;0.17;0.17;0.15;0.17;0.19,1.01,0.0,0,0
528,Scarlett,TOT,FWD,4.5,0.156,0.437,2.8,0.021,1,0.0,True,0.0,0,0.16;0.16;0.17;0.16;0.16;0.16,0.97,0.1,0.0,0
524,Olusesi,TOT,MID,4.5,0.154,0.42,3.5,0.036,1,0.0,True,0.0,0,0.15;0.16;0.16;0.16;0.16;0.15,0.94,0.5,0.0,0
314,Ogbene,IPS,MID,5.0,0.149,0.472,3.4,0.04,1,0.0,False,0.0,0,0.15;0.13;0.14;0.15;0.14;0.14,0.85,0.7,0.0,0.0
581,Diomande,NFO,DEF,5.5,0.141,0.442,3.0,0.036,1,0.0,False,0.0,0,0.14;0.12;0.14;0.11;0.13;0.13,0.77,0.2,0.0,0
93,Schuster,BRE,DEF,4.5,0.14,0.438,2.9,0.035,1,0.0,False,0.0,0,0.14;0.11;0.12;0.12;0.12;0.12,0.73,0.2,0.0,0
344,Gruev,LEE,MID,5.0,0.136,0.316,3.1,0.025,1,0.0,True,0.0,0,0.14;0.14;0.14;0.14;0.14;0.14,0.84,0.3,0.0,0
302,Button,IPS,GKP,4.0,0.132,0.328,3.5,0.041,1,0.0,False,0.0,0,0.13;0.12;0.13;0.14;0.11;0.15,0.78,0.0,0,0
217,M.França,CRY,MID,4.9,0.13,0.416,3.2,0.038,1,0.0,True,0.0,0,0.13;0.13;0.12;0.14;0.13;0.14,0.79,0.5,0.0,0
614,Hadjam,BHA,DEF,4.5,0.124,0.411,2.9,0.035,1,1.7,False,0.0,0,0.12;0.12;0.12;0.13;0.12;0.11,0.72,0.2,0.0,0
466,Neave,NEW,FWD,4.5,0.122,0.411,2.3,0.021,1,0.0,True,0.0,0,0.12;0.12;0.12;0.11;0.13;0.12,0.72,0.1,0.0,0
